"","month","year","treatment","species","reproductive","abundance","proportion"
"4421","4",1988,"control","NA",NA,1,NA
"4422","4",1988,"control","PE",NA,1,NA
"4423","4",1988,"control","SH",NA,1,NA
"4424","4",1988,"exclosure","OT",NA,1,NA
"4425","4",1988,"exclosure","PM",NA,1,NA
"4426","4",1988,"spectabs","DO",NA,1,NA
"4427","4",1989,"control","DO",NA,2,NA
"4428","4",1989,"control","OL",NA,1,NA
"4429","4",1989,"control","OT",NA,1,NA
"4430","4",1989,"control","PE",NA,2,NA
"4431","4",1989,"control","PP",NA,1,NA
"4432","4",1989,"control","SH",NA,1,NA
"4433","4",1989,"exclosure","PM",NA,1,NA
"4434","4",1989,"exclosure","PP",NA,4,NA
"4435","4",1989,"spectabs","DM",NA,3,NA
"4436","4",1989,"spectabs","OL",NA,1,NA
"4437","4",1989,"spectabs","PE",NA,1,NA
"4438","4",1990,"control","DS",NA,1,NA
"4439","4",1990,"control","NA",NA,1,NA
"4440","4",1990,"control","RM",NA,1,NA
"4441","4",1990,"control","SF",NA,2,NA
"4442","4",1990,"exclosure","BA",NA,1,NA
"4443","4",1990,"exclosure","OT",NA,3,NA
"4444","4",1990,"exclosure","PE",NA,2,NA
"4445","4",1990,"exclosure","RM",NA,6,NA
"4446","4",1990,"spectabs","DM",NA,7,NA
"4447","4",1990,"spectabs","DO",NA,2,NA
"4448","4",1991,"control","DO",NA,2,NA
"4449","4",1991,"control","OL",NA,2,NA
"4450","4",1991,"control","OT",NA,1,NA
"4451","4",1991,"control","PE",NA,1,NA
"4452","4",1991,"control","PP",NA,1,NA
"4453","4",1991,"exclosure","DM",NA,1,NA
"4454","4",1991,"exclosure","PF",NA,1,NA
"4455","4",1991,"exclosure","PP",NA,1,NA
"4456","4",1991,"spectabs","DM",NA,3,NA
"4457","4",1992,"control","DO",NA,2,NA
"4458","4",1992,"control","OL",NA,1,NA
"4459","4",1992,"exclosure","PP",NA,4,NA
"4460","4",1992,"spectabs","DO",NA,1,NA
"4461","4",1993,"control","DS",NA,1,NA
"4462","4",1993,"exclosure","NA",NA,1,NA
"4463","4",1993,"spectabs","RM",NA,1,NA
"4464","4",1994,"control","DO",NA,1,NA
"4465","4",1994,"control","DS",NA,1,NA
"4466","4",1994,"control","OT",NA,2,NA
"4467","4",1994,"exclosure","DM",NA,1,NA
"4468","4",1994,"exclosure","NA",NA,1,NA
"4469","4",1994,"exclosure","OT",NA,1,NA
"4470","4",1995,"control","PF",NA,2,NA
"4471","4",1995,"control","RM",NA,1,NA
"4472","4",1996,"control","OL",NA,1,NA
"4473","4",1996,"control","PE",NA,1,NA
"4474","4",1996,"control","PM",NA,2,NA
"4475","4",1996,"control","PP",NA,4,NA
"4476","4",1996,"exclosure","OL",NA,1,NA
"4477","4",1996,"exclosure","OT",NA,1,NA
"4478","4",1996,"exclosure","PE",NA,1,NA
"4479","4",1996,"exclosure","RM",NA,6,NA
"4480","4",1996,"spectabs","DO",NA,3,NA
"4481","4",1997,"control","PB",NA,2,NA
"4482","4",1997,"control","PM",NA,2,NA
"4483","4",1997,"control","RM",NA,6,NA
"4484","4",1997,"exclosure","DO",NA,2,NA
"4485","4",1997,"exclosure","PB",NA,1,NA
"4486","4",1997,"exclosure","PE",NA,1,NA
"4487","4",1997,"exclosure","PH",NA,1,NA
"4488","4",1997,"exclosure","PM",NA,7,NA
"4489","4",1997,"spectabs","DO",NA,7,NA
"4490","4",1997,"spectabs","PM",NA,1,NA
"4491","4",1997,"spectabs","RM",NA,1,NA
"4492","4",1999,"control","DS",NA,1,NA
"4493","4",1999,"control","NA",NA,1,NA
"4494","4",1999,"control","OT",NA,1,NA
"4495","4",1999,"exclosure","DO",NA,1,NA
"4496","4",1999,"exclosure","OT",NA,3,NA
"4497","4",1999,"exclosure","PP",NA,2,NA
"4498","4",1999,"exclosure","RM",NA,1,NA
"4499","4",1999,"spectabs","DO",NA,1,NA
"4500","4",1999,"spectabs","OT",NA,1,NA
"4501","4",2000,"control","SH",NA,1,NA
"4502","4",2000,"exclosure","OT",NA,2,NA
"4503","4",2000,"spectabs","DO",NA,1,NA
"4504","4",2000,"spectabs","PP",NA,4,NA
"4505","4",2001,"control","OT",NA,1,NA
"4506","4",2001,"exclosure","OT",NA,1,NA
"4507","4",2001,"spectabs","DO",NA,1,NA
"4508","4",2001,"spectabs","PB",NA,1,NA
"4509","4",2002,"control","OT",NA,2,NA
"4510","4",2002,"control","PI",NA,1,NA
"4511","4",2002,"control","SH",NA,1,NA
"4512","4",2002,"exclosure","OT",NA,2,NA
"4513","4",2002,"exclosure","SH",NA,2,NA
"4514","4",2002,"spectabs","NA",NA,1,NA
"4515","4",2002,"spectabs","PB",NA,1,NA
"4516","4",2002,"spectabs","PP",NA,6,NA
"4517","4",2004,"control","DO",NA,2,NA
"4518","4",2004,"exclosure","NA",NA,1,NA
"4519","4",2004,"exclosure","PM",NA,1,NA
"4520","4",2004,"spectabs","DO",NA,1,NA
"4521","4",2005,"control","DO",NA,5,NA
"4522","4",2005,"exclosure","DO",NA,2,NA
"4523","4",2005,"exclosure","PM",NA,1,NA
"4524","4",2005,"exclosure","PP",NA,5,NA
"4525","4",2006,"control","OT",NA,2,NA
"4526","4",2006,"control","PF",NA,1,NA
"4527","4",2006,"control","PI",NA,1,NA
"4528","4",2006,"exclosure","OT",NA,1,NA
"4529","4",2007,"control","NA",NA,1,NA
"4530","4",2007,"control","OT",NA,3,NA
"4531","4",2007,"control","PE",NA,4,NA
"4532","4",2007,"control","PM",NA,1,NA
"4533","4",2007,"control","RM",NA,1,NA
"4534","4",2007,"control","SH",NA,6,NA
"4535","4",2007,"exclosure","PE",NA,4,NA
"4536","4",2007,"exclosure","RM",NA,2,NA
"4537","4",2007,"exclosure","SH",NA,5,NA
"4538","4",2008,"control","BA",NA,1,NA
"4539","4",2008,"control","DS",NA,2,NA
"4540","4",2008,"control","NA",NA,1,NA
"4541","4",2008,"control","OT",NA,3,NA
"4542","4",2008,"control","PM",NA,2,NA
"4543","4",2008,"control","RM",NA,1,NA
"4544","4",2008,"control","SF",NA,3,NA
"4545","4",2008,"control","SH",NA,1,NA
"4546","4",2008,"exclosure","DO",NA,1,NA
"4547","4",2008,"exclosure","OL",NA,1,NA
"4548","4",2008,"exclosure","OT",NA,1,NA
"4549","4",2008,"exclosure","PB",NA,16,NA
"4550","4",2008,"exclosure","PF",NA,2,NA
"4551","4",2008,"exclosure","RM",NA,5,NA
"4552","4",2008,"exclosure","SF",NA,3,NA
"4553","4",2009,"control","BA",NA,1,NA
"4554","4",2009,"control","OL",NA,1,NA
"4555","4",2009,"control","PB",NA,5,NA
"4556","4",2009,"control","SF",NA,1,NA
"4557","4",2009,"exclosure","BA",NA,1,NA
"4558","4",2009,"exclosure","OT",NA,1,NA
"4559","4",2009,"exclosure","PF",NA,1,NA
"4560","4",2010,"control","OT",NA,1,NA
"4561","4",2010,"control","PB",NA,1,NA
"4562","4",2011,"control","OT",NA,1,NA
"4563","4",2011,"exclosure","PB",NA,1,NA
"4564","4",2012,"control","DO",NA,1,NA
"4565","4",2012,"control","NA",NA,1,NA
"4566","4",2012,"control","OT",NA,1,NA
"4567","4",2012,"control","PE",NA,1,NA
"4568","4",2012,"control","PF",NA,2,NA
"4569","4",2012,"exclosure","OL",NA,1,NA
"4570","4",2012,"exclosure","PE",NA,3,NA
"4571","4",2013,"control","BA",NA,1,NA
"4572","4",2013,"control","NA",NA,1,NA
"4573","4",2013,"exclosure","DM",NA,1,NA
"4574","4",2013,"exclosure","OT",NA,1,NA
"4575","4",2014,"control","NA",NA,1,NA
"4576","4",2014,"control","OT",NA,2,NA
"4577","4",2014,"control","PE",NA,3,NA
"4578","4",2014,"exclosure","PE",NA,5,NA
"4579","4",2015,"control","OL",NA,2,NA
"4580","4",2015,"control","OT",NA,3,NA
"4581","4",2015,"control","PB",NA,1,NA
"4582","4",2015,"control","SH",NA,2,NA
"4583","4",2015,"exclosure","BA",NA,4,NA
"4584","4",2015,"exclosure","OT",NA,2,NA
"4585","4",2015,"exclosure","PE",NA,2,NA
"4586","4",2015,"exclosure","RO",NA,1,NA
"4587","4",2015,"exclosure","SF",NA,2,NA
"4588","4",2015,"exclosure","SH",NA,3,NA
"4589","4",2016,"control","DO",NA,4,NA
"4590","4",2016,"control","PE",NA,1,NA
"4591","4",2016,"control","RM",NA,3,NA
"4592","4",2016,"exclosure","BA",NA,1,NA
"4593","4",2016,"exclosure","PE",NA,1,NA
"4594","4",2016,"exclosure","PF",NA,2,NA
"4595","4",2016,"exclosure","RM",NA,1,NA
"4596","4",2017,"control","NA",NA,2,NA
"4597","4",2017,"control","OL",NA,1,NA
"4598","4",2017,"control","OT",NA,3,NA
"4599","4",2017,"control","PE",NA,1,NA
"4600","4",2017,"control","RM",NA,1,NA
"4601","4",2017,"control","SH",NA,2,NA
"4602","4",2017,"exclosure","NA",NA,1,NA
"4603","4",2017,"exclosure","OL",NA,1,NA
"4604","4",2017,"exclosure","OT",NA,1,NA
"4605","4",2017,"exclosure","PB",NA,1,NA
"4606","4",2017,"exclosure","PE",NA,2,NA
"4607","4",2017,"exclosure","SH",NA,1,NA
"4608","4",2018,"control","DO",NA,1,NA
"4609","4",2018,"control","NA",NA,1,NA
"4610","4",2018,"control","OT",NA,3,NA
"4611","4",2018,"exclosure","PB",NA,1,NA
"4612","4",2019,"control","PP",NA,2,NA
"4613","4",2019,"exclosure","PB",NA,1,NA
"4614","5",1978,"control","DO",NA,3,NA
"4615","5",1978,"control","PP",NA,1,NA
"4616","5",1979,"control","NA",NA,5,NA
"4617","5",1979,"exclosure","PP",NA,1,NA
"4618","5",1980,"control","DM",NA,10,NA
"4619","5",1980,"control","NA",NA,4,NA
"4620","5",1980,"control","OL",NA,2,NA
"4621","5",1980,"control","PF",NA,1,NA
"4622","5",1980,"control","PP",NA,1,NA
"4623","5",1980,"exclosure","PF",NA,2,NA
"4624","5",1980,"spectabs","DM",NA,3,NA
"4625","5",1980,"spectabs","NA",NA,1,NA
"4626","5",1981,"control","OT",NA,1,NA
"4627","5",1981,"control","PE",NA,1,NA
"4628","5",1981,"control","PF",NA,1,NA
"4629","5",1981,"spectabs","DM",NA,4,NA
"4630","5",1981,"spectabs","DS",NA,1,NA
"4631","5",1981,"spectabs","PE",NA,1,NA
"4632","5",1981,"spectabs","PF",NA,1,NA
"4633","5",1982,"control","OL",NA,2,NA
"4634","5",1982,"control","OT",NA,2,NA
"4635","5",1982,"control","PF",NA,3,NA
"4636","5",1982,"control","SH",NA,1,NA
"4637","5",1982,"exclosure","PE",NA,5,NA
"4638","5",1982,"exclosure","PF",NA,1,NA
"4639","5",1982,"exclosure","PM",NA,1,NA
"4640","5",1982,"spectabs","NA",NA,1,NA
"4641","5",1982,"spectabs","PM",NA,1,NA
"4642","5",1982,"spectabs","RM",NA,1,NA
"4643","5",1983,"control","PE",NA,2,NA
"4644","5",1983,"control","PM",NA,1,NA
"4645","5",1983,"control","RM",NA,2,NA
"4646","5",1983,"exclosure","OT",NA,2,NA
"4647","5",1983,"exclosure","PE",NA,2,NA
"4648","5",1983,"spectabs","DM",NA,2,NA
"4649","5",1983,"spectabs","DS",NA,1,NA
"4650","5",1983,"spectabs","PE",NA,1,NA
"4651","5",1984,"control","DO",NA,2,NA
"4652","5",1984,"control","DS",NA,1,NA
"4653","5",1984,"control","NA",NA,3,NA
"4654","5",1984,"control","OL",NA,1,NA
"4655","5",1984,"control","OT",NA,2,NA
"4656","5",1984,"control","PF",NA,1,NA
"4657","5",1984,"control","PP",NA,1,NA
"4658","5",1984,"exclosure","NA",NA,1,NA
"4659","5",1984,"exclosure","OT",NA,1,NA
"4660","5",1984,"exclosure","PM",NA,1,NA
"4661","5",1984,"spectabs","DM",NA,2,NA
"4662","5",1984,"spectabs","DO",NA,1,NA
"4663","5",1985,"control","NA",NA,1,NA
"4664","5",1985,"control","PE",NA,1,NA
"4665","5",1985,"exclosure","DM",NA,1,NA
"4666","5",1985,"exclosure","OT",NA,1,NA
"4667","5",1985,"exclosure","PE",NA,1,NA
"4668","5",1985,"exclosure","PP",NA,1,NA
"4669","5",1985,"exclosure","RM",NA,1,NA
"4670","5",1985,"spectabs","DM",NA,4,NA
"4671","5",1985,"spectabs","NA",NA,1,NA
"4672","5",1986,"control","NA",NA,2,NA
"4673","5",1986,"control","OT",NA,1,NA
"4674","5",1986,"control","PE",NA,4,NA
"4675","5",1986,"control","PM",NA,2,NA
"4676","5",1986,"control","RM",NA,1,NA
"4677","5",1986,"exclosure","NA",NA,1,NA
"4678","5",1986,"exclosure","OT",NA,1,NA
"4679","5",1986,"spectabs","DO",NA,2,NA
"4680","5",1987,"control","OT",NA,1,NA
"4681","5",1987,"control","PP",NA,1,NA
"4682","5",1987,"control","RM",NA,1,NA
"4683","5",1987,"exclosure","NA",NA,1,NA
"4684","5",1987,"exclosure","PE",NA,2,NA
"4685","5",1987,"exclosure","PP",NA,2,NA
"4686","5",1987,"spectabs","DM",NA,1,NA
"4687","5",1987,"spectabs","DO",NA,2,NA
"4688","5",1987,"spectabs","PM",NA,2,NA
"4689","5",1988,"control","DS",NA,3,NA
"4690","5",1988,"control","PE",NA,2,NA
"4691","5",1988,"control","PP",NA,1,NA
"4692","5",1988,"control","SH",NA,1,NA
"4693","5",1988,"exclosure","DM",NA,1,NA
"4694","5",1988,"exclosure","NA",NA,1,NA
"4695","5",1988,"exclosure","OT",NA,1,NA
"4696","5",1988,"exclosure","PE",NA,1,NA
"4697","5",1988,"exclosure","PM",NA,1,NA
"4698","5",1988,"spectabs","DM",NA,4,NA
"4699","5",1989,"control","RM",NA,3,NA
"4700","5",1989,"control","SH",NA,2,NA
"4701","5",1989,"exclosure","NA",NA,2,NA
"4702","5",1989,"exclosure","OL",NA,1,NA
"4703","5",1989,"exclosure","PP",NA,2,NA
"4704","5",1989,"spectabs","OT",NA,1,NA
"4705","5",1989,"spectabs","PE",NA,2,NA
"4706","5",1990,"control","NA",NA,1,NA
"4707","5",1990,"exclosure","PE",NA,2,NA
"4708","5",1990,"exclosure","PP",NA,1,NA
"4709","5",1990,"exclosure","SF",NA,1,NA
"4710","5",1991,"control","DO",NA,2,NA
"4711","5",1991,"control","NA",NA,1,NA
"4712","5",1991,"control","PP",NA,1,NA
"4713","5",1991,"exclosure","DM",NA,1,NA
"4714","5",1991,"exclosure","OT",NA,1,NA
"4715","5",1991,"exclosure","PE",NA,1,NA
"4716","5",1991,"exclosure","PF",NA,1,NA
"4717","5",1991,"exclosure","PP",NA,2,NA
"4718","5",1991,"spectabs","DM",NA,3,NA
"4719","5",1992,"control","DS",NA,1,NA
"4720","5",1992,"control","OL",NA,1,NA
"4721","5",1992,"control","PP",NA,1,NA
"4722","5",1992,"control","RM",NA,1,NA
"4723","5",1992,"exclosure","NA",NA,1,NA
"4724","5",1992,"exclosure","OL",NA,1,NA
"4725","5",1992,"exclosure","PF",NA,3,NA
"4726","5",1992,"exclosure","RM",NA,1,NA
"4727","5",1992,"exclosure","SO",NA,1,NA
"4728","5",1992,"spectabs","DO",NA,2,NA
"4729","5",1993,"control","DO",NA,1,NA
"4730","5",1993,"control","DS",NA,1,NA
"4731","5",1993,"control","PE",NA,1,NA
"4732","5",1993,"control","PF",NA,1,NA
"4733","5",1993,"exclosure","NA",NA,1,NA
"4734","5",1993,"exclosure","PP",NA,5,NA
"4735","5",1993,"exclosure","RM",NA,1,NA
"4736","5",1993,"exclosure","SO",NA,1,NA
"4737","5",1993,"spectabs","DM",NA,2,NA
"4738","5",1993,"spectabs","DO",NA,1,NA
"4739","5",1994,"control","DO",NA,2,NA
"4740","5",1994,"control","NA",NA,1,NA
"4741","5",1994,"control","OT",NA,1,NA
"4742","5",1994,"exclosure","DM",NA,1,NA
"4743","5",1996,"control","DO",NA,1,NA
"4744","5",1996,"control","NA",NA,1,NA
"4745","5",1996,"control","PE",NA,1,NA
"4746","5",1996,"exclosure","DM",NA,2,NA
"4747","5",1996,"exclosure","DO",NA,4,NA
"4748","5",1996,"exclosure","OL",NA,1,NA
"4749","5",1996,"exclosure","OT",NA,1,NA
"4750","5",1996,"exclosure","RM",NA,1,NA
"4751","5",1996,"spectabs","DM",NA,2,NA
"4752","5",1996,"spectabs","DO",NA,2,NA
"4753","5",1997,"control","NA",NA,2,NA
"4754","5",1997,"control","PB",NA,4,NA
"4755","5",1997,"control","PE",NA,1,NA
"4756","5",1997,"exclosure","DM",NA,1,NA
"4757","5",1997,"exclosure","OT",NA,3,NA
"4758","5",1997,"exclosure","PE",NA,1,NA
"4759","5",1997,"exclosure","PH",NA,1,NA
"4760","5",1997,"exclosure","PM",NA,4,NA
"4761","5",1997,"exclosure","RM",NA,2,NA
"4762","5",1997,"spectabs","OT",NA,3,NA
"4763","5",1997,"spectabs","PF",NA,2,NA
"4764","5",1997,"spectabs","PP",NA,2,NA
"4765","5",1998,"control","NA",NA,3,NA
"4766","5",1998,"control","PE",NA,1,NA
"4767","5",1998,"exclosure","OT",NA,7,NA
"4768","5",1998,"exclosure","PB",NA,7,NA
"4769","5",1998,"exclosure","PE",NA,2,NA
"4770","5",1998,"exclosure","PM",NA,1,NA
"4771","5",1998,"spectabs","PE",NA,1,NA
"4772","5",1998,"spectabs","PF",NA,1,NA
"4773","5",1998,"spectabs","PL",NA,1,NA
"4774","5",1999,"control","DS",NA,1,NA
"4775","5",1999,"control","PB",NA,2,NA
"4776","5",1999,"control","PM",NA,1,NA
"4777","5",1999,"control","PP",NA,2,NA
"4778","5",1999,"exclosure","PM",NA,1,NA
"4779","5",1999,"exclosure","RM",NA,2,NA
"4780","5",1999,"spectabs","DM",NA,5,NA
"4781","5",1999,"spectabs","DO",NA,2,NA
"4782","5",2001,"control","DO",NA,2,NA
"4783","5",2001,"control","NA",NA,3,NA
"4784","5",2001,"control","PE",NA,1,NA
"4785","5",2001,"control","SH",NA,1,NA
"4786","5",2001,"exclosure","NA",NA,1,NA
"4787","5",2001,"exclosure","PE",NA,1,NA
"4788","5",2001,"spectabs","DM",NA,4,NA
"4789","5",2001,"spectabs","DO",NA,1,NA
"4790","5",2001,"spectabs","NA",NA,1,NA
"4791","5",2001,"spectabs","PB",NA,1,NA
"4792","5",2002,"control","OT",NA,1,NA
"4793","5",2002,"control","PE",NA,3,NA
"4794","5",2002,"control","PF",NA,1,NA
"4795","5",2002,"exclosure","OT",NA,1,NA
"4796","5",2002,"exclosure","RM",NA,1,NA
"4797","5",2002,"spectabs","NA",NA,1,NA
"4798","5",2002,"spectabs","PB",NA,2,NA
"4799","5",2002,"spectabs","PP",NA,5,NA
"4800","5",2003,"control","NA",NA,2,NA
"4801","5",2003,"control","PF",NA,5,NA
"4802","5",2003,"control","RM",NA,1,NA
"4803","5",2003,"control","SF",NA,1,NA
"4804","5",2003,"control","SH",NA,1,NA
"4805","5",2003,"exclosure","PF",NA,3,NA
"4806","5",2003,"spectabs","DO",NA,4,NA
"4807","5",2003,"spectabs","OL",NA,1,NA
"4808","5",2003,"spectabs","OT",NA,1,NA
"4809","5",2003,"spectabs","PE",NA,1,NA
"4810","5",2003,"spectabs","PF",NA,1,NA
"4811","5",2003,"spectabs","RO",NA,1,NA
"4812","5",2004,"control","PB",NA,2,NA
"4813","5",2004,"control","PI",NA,1,NA
"4814","5",2004,"exclosure","OT",NA,1,NA
"4815","5",2004,"exclosure","PF",NA,1,NA
"4816","5",2004,"exclosure","PI",NA,1,NA
"4817","5",2004,"spectabs","DM",NA,3,NA
"4818","5",2005,"control","OT",NA,2,NA
"4819","5",2005,"exclosure","OT",NA,2,NA
"4820","5",2006,"control","NA",NA,1,NA
"4821","5",2006,"control","OT",NA,1,NA
"4822","5",2006,"control","PM",NA,1,NA
"4823","5",2007,"control","NA",NA,1,NA
"4824","5",2007,"control","SF",NA,2,NA
"4825","5",2007,"control","SH",NA,7,NA
"4826","5",2007,"exclosure","PP",NA,7,NA
"4827","5",2007,"exclosure","RM",NA,1,NA
"4828","5",2007,"exclosure","SH",NA,14,NA
"4829","5",2008,"control","BA",NA,1,NA
"4830","5",2008,"control","DS",NA,2,NA
"4831","5",2008,"control","NA",NA,2,NA
"4832","5",2008,"control","OL",NA,1,NA
"4833","5",2008,"control","OT",NA,6,NA
"4834","5",2008,"control","PE",NA,1,NA
"4835","5",2008,"control","PF",NA,4,NA
"4836","5",2008,"control","PL",NA,1,NA
"4837","5",2008,"control","PM",NA,3,NA
"4838","5",2008,"control","RM",NA,1,NA
"4839","5",2008,"control","SF",NA,3,NA
"4840","5",2008,"control","SH",NA,1,NA
"4841","5",2008,"exclosure","DM",NA,1,NA
"4842","5",2008,"exclosure","NA",NA,2,NA
"4843","5",2008,"exclosure","OL",NA,1,NA
"4844","5",2008,"exclosure","OT",NA,3,NA
"4845","5",2008,"exclosure","PE",NA,1,NA
"4846","5",2008,"exclosure","PF",NA,2,NA
"4847","5",2008,"exclosure","PL",NA,1,NA
"4848","5",2008,"exclosure","PM",NA,1,NA
"4849","5",2008,"exclosure","RM",NA,4,NA
"4850","5",2008,"exclosure","SF",NA,3,NA
"4851","5",2009,"control","BA",NA,1,NA
"4852","5",2009,"control","DO",NA,13,NA
"4853","5",2009,"control","OL",NA,1,NA
"4854","5",2009,"control","OT",NA,1,NA
"4855","5",2009,"control","PE",NA,1,NA
"4856","5",2009,"control","PF",NA,1,NA
"4857","5",2009,"exclosure","NA",NA,1,NA
"4858","5",2009,"exclosure","OL",NA,1,NA
"4859","5",2009,"exclosure","PF",NA,3,NA
"4860","5",2010,"control","PB",NA,1,NA
"4861","5",2010,"exclosure","OL",NA,1,NA
"4862","5",2011,"exclosure","OT",NA,1,NA
"4863","5",2012,"control","DO",NA,2,NA
"4864","5",2012,"control","NA",NA,1,NA
"4865","5",2012,"control","PB",NA,4,NA
"4866","5",2012,"control","PE",NA,1,NA
"4867","5",2012,"control","RM",NA,1,NA
"4868","5",2012,"exclosure","PB",NA,1,NA
"4869","5",2012,"exclosure","PE",NA,3,NA
"4870","5",2013,"control","DO",NA,3,NA
"4871","5",2013,"control","OT",NA,1,NA
"4872","5",2013,"control","PB",NA,2,NA
"4873","5",2014,"control","PB",NA,1,NA
"4874","5",2014,"control","PE",NA,2,NA
"4875","5",2014,"exclosure","PB",NA,2,NA
"4876","5",2015,"control","PF",NA,1,NA
"4877","5",2015,"control","SH",NA,1,NA
"4878","5",2015,"exclosure","BA",NA,5,NA
"4879","5",2015,"exclosure","DM",NA,4,NA
"4880","5",2015,"exclosure","OL",NA,2,NA
"4881","5",2015,"exclosure","OT",NA,3,NA
"4882","5",2015,"exclosure","PB",NA,6,NA
"4883","5",2015,"exclosure","PE",NA,2,NA
"4884","5",2015,"exclosure","PF",NA,2,NA
"4885","5",2015,"exclosure","PM",NA,1,NA
"4886","5",2015,"exclosure","SH",NA,2,NA
"4887","5",2016,"control","NA",NA,1,NA
"4888","5",2016,"control","OL",NA,1,NA
"4889","5",2016,"control","RM",NA,2,NA
"4890","5",2016,"exclosure","BA",NA,2,NA
"4891","5",2016,"exclosure","OL",NA,1,NA
"4892","5",2016,"exclosure","OT",NA,1,NA
"4893","5",2016,"exclosure","PB",NA,2,NA
"4894","5",2016,"exclosure","PE",NA,1,NA
"4895","5",2016,"exclosure","PM",NA,1,NA
"4896","5",2016,"exclosure","RO",NA,1,NA
"4897","5",2017,"control","NA",NA,1,NA
"4898","5",2017,"control","OL",NA,1,NA
"4899","5",2017,"control","OT",NA,3,NA
"4900","5",2017,"control","PE",NA,1,NA
"4901","5",2017,"control","RO",NA,1,NA
"4902","5",2017,"exclosure","NA",NA,1,NA
"4903","5",2017,"exclosure","PE",NA,3,NA
"4904","5",2017,"exclosure","PH",NA,1,NA
"4905","5",2018,"control","DO",NA,2,NA
"4906","5",2018,"control","OT",NA,3,NA
"4907","5",2018,"exclosure","NA",NA,1,NA
"4908","5",2018,"exclosure","OT",NA,1,NA
"4909","5",2018,"exclosure","PB",NA,1,NA
"4910","5",2019,"control","NA",NA,1,NA
"4911","5",2019,"control","OT",NA,1,NA
"4912","5",2019,"exclosure","PE",NA,1,NA
"4913","5",2019,"exclosure","PP",NA,8,NA
"4914","6",1978,"control","NA",NA,2,NA
"4915","6",1978,"control","PF",NA,2,NA
"4916","6",1978,"control","PP",NA,2,NA
"4917","6",1978,"exclosure","OT",NA,1,NA
"4918","6",1978,"exclosure","PF",NA,1,NA
"4919","6",1980,"control","DO",NA,3,NA
"4920","6",1980,"control","NA",NA,2,NA
"4921","6",1980,"control","PP",NA,1,NA
"4922","6",1980,"exclosure","OT",NA,1,NA
"4923","6",1980,"exclosure","PE",NA,1,NA
"4924","6",1980,"spectabs","DM",NA,1,NA
"4925","6",1980,"spectabs","PE",NA,1,NA
"4926","6",1981,"control","DO",NA,4,NA
"4927","6",1981,"control","NA",NA,3,NA
"4928","6",1981,"control","OT",NA,1,NA
"4929","6",1981,"control","PE",NA,1,NA
"4930","6",1981,"control","PP",NA,1,NA
"4931","6",1981,"exclosure","OL",NA,1,NA
"4932","6",1981,"exclosure","PF",NA,1,NA
"4933","6",1981,"spectabs","DS",NA,1,NA
"4934","6",1981,"spectabs","NA",NA,1,NA
"4935","6",1982,"control","DO",NA,2,NA
"4936","6",1982,"control","NA",NA,2,NA
"4937","6",1982,"control","OT",NA,1,NA
"4938","6",1982,"control","PF",NA,2,NA
"4939","6",1982,"exclosure","NA",NA,2,NA
"4940","6",1982,"exclosure","PE",NA,2,NA
"4941","6",1982,"exclosure","PM",NA,2,NA
"4942","6",1982,"exclosure","RM",NA,3,NA
"4943","6",1982,"spectabs","DM",NA,4,NA
"4944","6",1982,"spectabs","DO",NA,1,NA
"4945","6",1982,"spectabs","RM",NA,1,NA
"4946","6",1983,"control","DO",NA,5,NA
"4947","6",1983,"control","NA",NA,2,NA
"4948","6",1983,"control","OL",NA,1,NA
"4949","6",1983,"exclosure","PF",NA,5,NA
"4950","6",1983,"exclosure","PM",NA,2,NA
"4951","6",1983,"spectabs","DO",NA,1,NA
"4952","6",1983,"spectabs","DS",NA,1,NA
"4953","6",1983,"spectabs","PE",NA,1,NA
"4954","6",1985,"control","NA",NA,2,NA
"4955","6",1985,"exclosure","PP",NA,2,NA
"4956","6",1985,"spectabs","OL",NA,1,NA
"4957","6",1986,"control","DO",NA,2,NA
"4958","6",1986,"control","NA",NA,1,NA
"4959","6",1986,"exclosure","NA",NA,1,NA
"4960","6",1986,"exclosure","OT",NA,1,NA
"4961","6",1986,"exclosure","PP",NA,1,NA
"4962","6",1986,"spectabs","DM",NA,3,NA
"4963","6",1986,"spectabs","DO",NA,2,NA
"4964","6",1987,"control","DS",NA,2,NA
"4965","6",1987,"control","NA",NA,1,NA
"4966","6",1987,"control","OL",NA,1,NA
"4967","6",1987,"control","OT",NA,2,NA
"4968","6",1987,"control","PE",NA,1,NA
"4969","6",1987,"exclosure","PE",NA,1,NA
"4970","6",1987,"exclosure","PM",NA,1,NA
"4971","6",1987,"exclosure","PP",NA,1,NA
"4972","6",1987,"spectabs","DM",NA,2,NA
"4973","6",1987,"spectabs","PE",NA,1,NA
"4974","6",1988,"control","DS",NA,2,NA
"4975","6",1988,"control","NA",NA,1,NA
"4976","6",1988,"control","OT",NA,1,NA
"4977","6",1988,"control","PE",NA,3,NA
"4978","6",1988,"control","SH",NA,1,NA
"4979","6",1988,"exclosure","NA",NA,2,NA
"4980","6",1988,"exclosure","PP",NA,2,NA
"4981","6",1988,"exclosure","RM",NA,1,NA
"4982","6",1988,"spectabs","DO",NA,1,NA
"4983","6",1988,"spectabs","DS",NA,1,NA
"4984","6",1988,"spectabs","NA",NA,1,NA
"4985","6",1989,"control","DO",NA,2,NA
"4986","6",1989,"control","NA",NA,1,NA
"4987","6",1989,"control","PE",NA,2,NA
