"","X","month","Month","year","count","trt","repro","proportion","species"
"1261",91,4,"Apr",2015,13,"exclosure",12,0.923076923076923,"RM"
"1262",257,4,"Apr",2015,17,"control",12,0.705882352941177,"RM"
"1263",56,4,"Apr",2000,16,"exclosure",13,0.8125,"PB"
"1264",95,6,"Jun",1999,25,"exclosure",13,0.52,"PB"
"1265",161,9,"Sept",2006,15,"exclosure",13,0.866666666666667,"PB"
"1266",198,11,"Nov",1999,14,"exclosure",13,0.928571428571429,"PB"
"1267",315,6,"Jun",2007,51,"control",13,0.254901960784314,"PB"
"1268",95,5,"May",2006,15,"exclosure",13,0.866666666666667,"PP"
"1269",172,7,"Jul",2016,26,"exclosure",13,0.5,"PP"
"1270",238,9,"Sept",2010,26,"exclosure",13,0.5,"PP"
"1271",341,3,"Mar",2015,32,"control",13,0.40625,"PP"
"1272",368,4,"Apr",2012,23,"control",13,0.565217391304348,"PP"
"1273",395,5,"May",2006,16,"control",13,0.8125,"PP"
"1274",537,9,"Sept",2010,34,"control",13,0.382352941176471,"PP"
"1275",79,5,"May",2006,24,"exclosure",14,0.583333333333333,"PB"
"1276",121,7,"Jul",2006,34,"exclosure",14,0.411764705882353,"PB"
"1277",101,5,"May",2012,28,"exclosure",14,0.5,"PP"
"1278",175,7,"Jul",2019,17,"exclosure",14,0.823529411764706,"PP"
"1279",240,9,"Sept",2013,38,"exclosure",14,0.368421052631579,"PP"
"1280",425,6,"Jun",2003,31,"control",14,0.451612903225806,"PP"
"1281",426,6,"Jun",2004,16,"control",14,0.875,"PP"
"1282",428,6,"Jun",2006,20,"control",14,0.7,"PP"
"1283",454,7,"Jul",2000,20,"control",14,0.7,"PP"
"1284",502,8,"Aug",2014,112,"control",14,0.125,"PP"
"1285",503,8,"Aug",2015,72,"control",14,0.194444444444444,"PP"
"1286",504,8,"Aug",2016,27,"control",14,0.518518518518518,"PP"
"1287",227,12,"Dec",2006,40,"exclosure",15,0.375,"PB"
"1288",286,4,"Apr",2007,23,"control",15,0.652173913043478,"PB"
"1289",67,4,"Apr",2012,16,"exclosure",15,0.9375,"PP"
"1290",168,7,"Jul",2011,37,"exclosure",15,0.405405405405405,"PP"
"1291",265,10,"Oct",2006,27,"exclosure",15,0.555555555555556,"PP"
"1292",371,4,"Apr",2015,25,"control",15,0.6,"PP"
"1293",61,4,"Apr",2006,18,"exclosure",16,0.888888888888889,"PB"
"1294",103,6,"Jun",2007,89,"exclosure",16,0.179775280898876,"PB"
"1295",184,10,"Oct",2006,27,"exclosure",16,0.592592592592593,"PB"
"1296",205,11,"Nov",2006,36,"exclosure",16,0.444444444444444,"PB"
"1297",129,6,"Jun",2008,36,"exclosure",16,0.444444444444444,"PP"
"1298",163,7,"Jul",2006,30,"exclosure",16,0.533333333333333,"PP"
"1299",370,4,"Apr",2014,21,"control",16,0.761904761904762,"PP"
"1300",469,7,"Jul",2016,22,"control",16,0.727272727272727,"PP"
"1301",539,9,"Sept",2013,42,"control",16,0.380952380952381,"PP"
"1302",44,3,"Mar",2007,35,"exclosure",17,0.485714285714286,"PB"
"1303",117,7,"Jul",2002,43,"exclosure",17,0.395348837209302,"PB"
"1304",118,6,"Jun",1997,20,"exclosure",17,0.85,"PP"
"1305",404,5,"May",2015,20,"control",17,0.85,"PP"
"1306",533,9,"Sept",2006,21,"control",17,0.80952380952381,"PP"
"1307",96,6,"Jun",2000,22,"exclosure",18,0.818181818181818,"PB"
"1308",174,7,"Jul",2018,25,"exclosure",18,0.72,"PP"
"1309",205,8,"Aug",2015,50,"exclosure",18,0.36,"PP"
"1310",207,8,"Aug",2017,55,"exclosure",18,0.327272727272727,"PP"
"1311",392,5,"May",2003,29,"control",18,0.620689655172414,"PP"
"1312",394,5,"May",2005,18,"control",18,1,"PP"
"1313",460,7,"Jul",2006,39,"control",18,0.461538461538462,"PP"
"1314",563,10,"Oct",2006,29,"control",18,0.620689655172414,"PP"
"1315",299,5,"May",2007,36,"control",19,0.527777777777778,"PB"
"1316",58,4,"Apr",2002,21,"exclosure",20,0.952380952380952,"PB"
"1317",201,11,"Nov",2002,46,"exclosure",20,0.434782608695652,"PB"
"1318",324,7,"Jul",2000,28,"control",20,0.714285714285714,"PB"
"1319",400,5,"May",2011,36,"control",20,0.555555555555556,"PP"
"1320",401,5,"May",2012,32,"control",20,0.625,"PP"
"1321",430,6,"Jun",2008,45,"control",20,0.444444444444444,"PP"
"1322",98,6,"Jun",2002,39,"exclosure",21,0.538461538461538,"PB"
"1323",295,5,"May",2003,45,"control",21,0.466666666666667,"PB"
"1324",104,5,"May",2015,21,"exclosure",21,1,"PP"
"1325",75,5,"May",2002,36,"exclosure",22,0.611111111111111,"PB"
"1326",70,4,"Apr",2015,28,"exclosure",22,0.785714285714286,"PP"
"1327",135,6,"Jun",2017,31,"exclosure",22,0.709677419354839,"PP"
"1328",429,6,"Jun",2007,48,"control",22,0.458333333333333,"PP"
"1329",432,6,"Jun",2012,56,"control",22,0.392857142857143,"PP"
"1330",566,10,"Oct",2011,95,"control",22,0.231578947368421,"PP"
"1331",115,7,"Jul",2000,35,"exclosure",23,0.657142857142857,"PB"
"1332",204,8,"Aug",2014,102,"exclosure",23,0.225490196078431,"PP"
"1333",100,5,"May",2011,34,"exclosure",24,0.705882352941177,"PP"
"1334",171,7,"Jul",2015,45,"exclosure",24,0.533333333333333,"PP"
"1335",396,5,"May",2007,31,"control",24,0.774193548387097,"PP"
"1336",131,6,"Jun",2012,56,"exclosure",25,0.446428571428571,"PP"
"1337",62,4,"Apr",2007,42,"exclosure",26,0.619047619047619,"PB"
"1338",180,10,"Oct",2002,48,"exclosure",26,0.541666666666667,"PB"
"1339",133,6,"Jun",2015,37,"exclosure",26,0.702702702702703,"PP"
"1340",434,6,"Jun",2015,44,"control",28,0.636363636363636,"PP"
"1341",223,12,"Dec",2002,81,"exclosure",29,0.358024691358025,"PB"
"1342",40,3,"Mar",2003,92,"exclosure",33,0.358695652173913,"PB"
"1343",269,10,"Oct",2011,96,"exclosure",33,0.34375,"PP"
"1344",468,7,"Jul",2015,80,"control",33,0.4125,"PP"
"1345",500,8,"Aug",2011,62,"control",34,0.548387096774194,"PP"
"1346",80,5,"May",2007,73,"exclosure",35,0.479452054794521,"PB"
"1347",132,6,"Jun",2014,72,"exclosure",45,0.625,"PP"
"1348",433,6,"Jun",2014,98,"control",52,0.530612244897959,"PP"
"1349",202,8,"Aug",2011,92,"exclosure",56,0.608695652173913,"PP"
"1350",76,5,"May",2003,122,"exclosure",68,0.557377049180328,"PB"
"1351",1,1,"Jan",1998,3,"exclosure",NA,NA,"PB"
"1352",2,1,"Jan",1999,16,"exclosure",NA,NA,"PB"
"1353",4,1,"Jan",2001,11,"exclosure",NA,NA,"PB"
"1354",6,1,"Jan",2004,22,"exclosure",NA,NA,"PB"
"1355",7,1,"Jan",2005,11,"exclosure",NA,NA,"PB"
"1356",8,1,"Jan",2006,39,"exclosure",NA,NA,"PB"
"1357",10,1,"Jan",2008,21,"exclosure",NA,NA,"PB"
"1358",12,1,"Jan",2013,2,"exclosure",NA,NA,"PB"
"1359",13,1,"Jan",2015,9,"exclosure",NA,NA,"PB"
"1360",14,1,"Jan",2017,3,"exclosure",NA,NA,"PB"
"1361",15,1,"Jan",2018,3,"exclosure",NA,NA,"PB"
"1362",16,1,"Jan",2020,4,"exclosure",NA,NA,"PB"
"1363",17,2,"Feb",1997,3,"exclosure",NA,NA,"PB"
"1364",18,2,"Feb",1998,3,"exclosure",NA,NA,"PB"
"1365",23,2,"Feb",2004,22,"exclosure",NA,NA,"PB"
"1366",25,2,"Feb",2008,20,"exclosure",NA,NA,"PB"
"1367",26,2,"Feb",2009,9,"exclosure",NA,NA,"PB"
"1368",27,2,"Feb",2013,2,"exclosure",NA,NA,"PB"
"1369",28,2,"Feb",2014,4,"exclosure",NA,NA,"PB"
"1370",30,2,"Feb",2016,1,"exclosure",NA,NA,"PB"
"1371",31,2,"Feb",2018,1,"exclosure",NA,NA,"PB"
"1372",32,2,"Feb",2019,1,"exclosure",NA,NA,"PB"
"1373",33,2,"Feb",2020,1,"exclosure",NA,NA,"PB"
"1374",41,3,"Mar",2004,19,"exclosure",NA,NA,"PB"
"1375",43,3,"Mar",2006,40,"exclosure",NA,NA,"PB"
"1376",45,3,"Mar",2008,15,"exclosure",NA,NA,"PB"
"1377",47,3,"Mar",2010,2,"exclosure",NA,NA,"PB"
"1378",48,3,"Mar",2013,2,"exclosure",NA,NA,"PB"
"1379",51,3,"Mar",2016,1,"exclosure",NA,NA,"PB"
"1380",52,3,"Mar",2018,4,"exclosure",NA,NA,"PB"
"1381",53,3,"Mar",2019,2,"exclosure",NA,NA,"PB"
"1382",69,4,"Apr",2018,2,"exclosure",NA,NA,"PB"
"1383",84,5,"May",2012,3,"exclosure",NA,NA,"PB"
"1384",90,5,"May",2018,1,"exclosure",NA,NA,"PB"
"1385",92,6,"Jun",1996,1,"exclosure",NA,NA,"PB"
"1386",111,6,"Jun",2018,3,"exclosure",NA,NA,"PB"
"1387",123,7,"Jul",2008,5,"exclosure",NA,NA,"PB"
"1388",124,7,"Jul",2009,17,"exclosure",NA,NA,"PB"
"1389",125,7,"Jul",2012,8,"exclosure",NA,NA,"PB"
"1390",126,7,"Jul",2013,3,"exclosure",NA,NA,"PB"
"1391",128,7,"Jul",2016,4,"exclosure",NA,NA,"PB"
"1392",132,8,"Aug",1996,1,"exclosure",NA,NA,"PB"
"1393",140,8,"Aug",2007,43,"exclosure",NA,NA,"PB"
"1394",141,8,"Aug",2008,14,"exclosure",NA,NA,"PB"
"1395",142,8,"Aug",2009,7,"exclosure",NA,NA,"PB"
"1396",143,8,"Aug",2011,1,"exclosure",NA,NA,"PB"
"1397",144,8,"Aug",2012,10,"exclosure",NA,NA,"PB"
"1398",149,8,"Aug",2018,3,"exclosure",NA,NA,"PB"
"1399",151,9,"Sept",1996,2,"exclosure",NA,NA,"PB"
"1400",152,9,"Sept",1997,12,"exclosure",NA,NA,"PB"
"1401",155,9,"Sept",2000,10,"exclosure",NA,NA,"PB"
"1402",158,9,"Sept",2003,39,"exclosure",NA,NA,"PB"
"1403",169,9,"Sept",2016,5,"exclosure",NA,NA,"PB"
"1404",173,10,"Oct",1995,1,"exclosure",NA,NA,"PB"
"1405",174,10,"Oct",1996,1,"exclosure",NA,NA,"PB"
"1406",175,10,"Oct",1997,9,"exclosure",NA,NA,"PB"
"1407",176,10,"Oct",1998,10,"exclosure",NA,NA,"PB"
"1408",178,10,"Oct",2000,7,"exclosure",NA,NA,"PB"
"1409",181,10,"Oct",2003,29,"exclosure",NA,NA,"PB"
"1410",183,10,"Oct",2005,17,"exclosure",NA,NA,"PB"
"1411",186,10,"Oct",2008,16,"exclosure",NA,NA,"PB"
"1412",187,10,"Oct",2009,1,"exclosure",NA,NA,"PB"
"1413",188,10,"Oct",2012,4,"exclosure",NA,NA,"PB"
"1414",190,10,"Oct",2015,5,"exclosure",NA,NA,"PB"
"1415",191,10,"Oct",2016,4,"exclosure",NA,NA,"PB"
"1416",192,10,"Oct",2017,3,"exclosure",NA,NA,"PB"
"1417",193,10,"Oct",2018,4,"exclosure",NA,NA,"PB"
"1418",194,10,"Oct",2019,3,"exclosure",NA,NA,"PB"
"1419",195,11,"Nov",1996,2,"exclosure",NA,NA,"PB"
"1420",196,11,"Nov",1997,9,"exclosure",NA,NA,"PB"
"1421",200,11,"Nov",2001,31,"exclosure",NA,NA,"PB"
"1422",202,11,"Nov",2003,28,"exclosure",NA,NA,"PB"
"1423",203,11,"Nov",2004,6,"exclosure",NA,NA,"PB"
"1424",204,11,"Nov",2005,34,"exclosure",NA,NA,"PB"
"1425",206,11,"Nov",2007,49,"exclosure",NA,NA,"PB"
"1426",207,11,"Nov",2008,14,"exclosure",NA,NA,"PB"
"1427",208,11,"Nov",2009,2,"exclosure",NA,NA,"PB"
"1428",209,11,"Nov",2012,3,"exclosure",NA,NA,"PB"
"1429",210,11,"Nov",2013,4,"exclosure",NA,NA,"PB"
"1430",211,11,"Nov",2014,13,"exclosure",NA,NA,"PB"
"1431",212,11,"Nov",2015,6,"exclosure",NA,NA,"PB"
"1432",213,11,"Nov",2016,4,"exclosure",NA,NA,"PB"
"1433",214,11,"Nov",2017,3,"exclosure",NA,NA,"PB"
"1434",215,11,"Nov",2018,4,"exclosure",NA,NA,"PB"
"1435",216,11,"Nov",2019,4,"exclosure",NA,NA,"PB"
"1436",217,12,"Dec",1996,2,"exclosure",NA,NA,"PB"
"1437",218,12,"Dec",1997,7,"exclosure",NA,NA,"PB"
"1438",219,12,"Dec",1998,14,"exclosure",NA,NA,"PB"
"1439",221,12,"Dec",2000,10,"exclosure",NA,NA,"PB"
"1440",222,12,"Dec",2001,19,"exclosure",NA,NA,"PB"
"1441",224,12,"Dec",2003,27,"exclosure",NA,NA,"PB"
"1442",225,12,"Dec",2004,12,"exclosure",NA,NA,"PB"
"1443",226,12,"Dec",2005,22,"exclosure",NA,NA,"PB"
"1444",228,12,"Dec",2007,29,"exclosure",NA,NA,"PB"
"1445",229,12,"Dec",2008,9,"exclosure",NA,NA,"PB"
"1446",230,12,"Dec",2009,2,"exclosure",NA,NA,"PB"
"1447",231,12,"Dec",2012,3,"exclosure",NA,NA,"PB"
"1448",232,12,"Dec",2013,5,"exclosure",NA,NA,"PB"
"1449",233,12,"Dec",2014,9,"exclosure",NA,NA,"PB"
"1450",234,12,"Dec",2016,1,"exclosure",NA,NA,"PB"
"1451",235,12,"Dec",2017,2,"exclosure",NA,NA,"PB"
"1452",236,12,"Dec",2018,1,"exclosure",NA,NA,"PB"
"1453",237,12,"Dec",2019,2,"exclosure",NA,NA,"PB"
"1454",238,1,"Jan",1998,1,"control",NA,NA,"PB"
"1455",239,1,"Jan",1999,4,"control",NA,NA,"PB"
"1456",241,1,"Jan",2001,2,"control",NA,NA,"PB"
"1457",243,1,"Jan",2004,6,"control",NA,NA,"PB"
"1458",244,1,"Jan",2005,14,"control",NA,NA,"PB"
"1459",245,1,"Jan",2006,22,"control",NA,NA,"PB"
"1460",247,1,"Jan",2008,19,"control",NA,NA,"PB"
"1461",248,1,"Jan",2009,3,"control",NA,NA,"PB"
"1462",249,1,"Jan",2012,1,"control",NA,NA,"PB"
"1463",250,1,"Jan",2016,1,"control",NA,NA,"PB"
"1464",251,1,"Jan",2020,1,"control",NA,NA,"PB"
"1465",253,2,"Feb",1999,4,"control",NA,NA,"PB"
"1466",255,2,"Feb",2002,9,"control",NA,NA,"PB"
"1467",257,2,"Feb",2004,5,"control",NA,NA,"PB"
"1468",259,2,"Feb",2008,16,"control",NA,NA,"PB"
"1469",260,2,"Feb",2009,4,"control",NA,NA,"PB"
"1470",262,2,"Feb",2014,1,"control",NA,NA,"PB"
"1471",264,2,"Feb",2020,1,"control",NA,NA,"PB"
"1472",268,3,"Mar",2001,3,"control",NA,NA,"PB"
"1473",271,3,"Mar",2004,8,"control",NA,NA,"PB"
"1474",275,3,"Mar",2008,13,"control",NA,NA,"PB"
"1475",276,3,"Mar",2009,3,"control",NA,NA,"PB"
"1476",281,4,"Apr",2001,2,"control",NA,NA,"PB"
"1477",287,4,"Apr",2008,16,"control",NA,NA,"PB"
"1478",302,5,"May",2013,2,"control",NA,NA,"PB"
"1479",303,5,"May",2014,2,"control",NA,NA,"PB"
"1480",306,6,"Jun",1998,1,"control",NA,NA,"PB"
"1481",309,6,"Jun",2001,2,"control",NA,NA,"PB"
"1482",321,7,"Jul",1996,1,"control",NA,NA,"PB"
"1483",322,7,"Jul",1997,7,"control",NA,NA,"PB"
"1484",332,7,"Jul",2008,5,"control",NA,NA,"PB"
"1485",333,7,"Jul",2009,4,"control",NA,NA,"PB"
"1486",335,7,"Jul",2011,1,"control",NA,NA,"PB"
"1487",336,7,"Jul",2012,7,"control",NA,NA,"PB"
"1488",337,7,"Jul",2013,2,"control",NA,NA,"PB"
"1489",338,7,"Jul",2015,2,"control",NA,NA,"PB"
"1490",339,8,"Aug",1998,5,"control",NA,NA,"PB"
"1491",343,8,"Aug",2004,7,"control",NA,NA,"PB"
"1492",346,8,"Aug",2007,24,"control",NA,NA,"PB"
"1493",347,8,"Aug",2008,8,"control",NA,NA,"PB"
"1494",348,8,"Aug",2009,4,"control",NA,NA,"PB"
"1495",349,8,"Aug",2014,4,"control",NA,NA,"PB"
"1496",350,8,"Aug",2015,3,"control",NA,NA,"PB"
"1497",351,9,"Sept",1996,1,"control",NA,NA,"PB"
"1498",352,9,"Sept",1997,5,"control",NA,NA,"PB"
"1499",353,9,"Sept",1998,2,"control",NA,NA,"PB"
"1500",355,9,"Sept",2000,3,"control",NA,NA,"PB"
"1501",358,9,"Sept",2003,16,"control",NA,NA,"PB"
"1502",363,9,"Sept",2008,6,"control",NA,NA,"PB"
"1503",364,9,"Sept",2009,1,"control",NA,NA,"PB"
"1504",365,9,"Sept",2012,2,"control",NA,NA,"PB"
"1505",366,9,"Sept",2013,1,"control",NA,NA,"PB"
"1506",367,9,"Sept",2014,4,"control",NA,NA,"PB"
"1507",368,9,"Sept",2015,2,"control",NA,NA,"PB"
"1508",369,9,"Sept",2019,1,"control",NA,NA,"PB"
"1509",370,10,"Oct",1997,4,"control",NA,NA,"PB"
"1510",371,10,"Oct",1998,4,"control",NA,NA,"PB"
"1511",373,10,"Oct",2000,6,"control",NA,NA,"PB"
"1512",374,10,"Oct",2001,15,"control",NA,NA,"PB"
"1513",376,10,"Oct",2003,13,"control",NA,NA,"PB"
"1514",378,10,"Oct",2005,7,"control",NA,NA,"PB"
"1515",380,10,"Oct",2007,31,"control",NA,NA,"PB"
"1516",381,10,"Oct",2008,6,"control",NA,NA,"PB"
"1517",382,10,"Oct",2009,1,"control",NA,NA,"PB"
"1518",383,10,"Oct",2011,2,"control",NA,NA,"PB"
"1519",384,10,"Oct",2012,2,"control",NA,NA,"PB"
"1520",385,10,"Oct",2014,2,"control",NA,NA,"PB"
"1521",386,10,"Oct",2015,3,"control",NA,NA,"PB"
"1522",387,10,"Oct",2019,3,"control",NA,NA,"PB"
"1523",388,11,"Nov",1997,2,"control",NA,NA,"PB"
"1524",389,11,"Nov",1998,3,"control",NA,NA,"PB"
"1525",392,11,"Nov",2001,15,"control",NA,NA,"PB"
"1526",394,11,"Nov",2003,9,"control",NA,NA,"PB"
"1527",395,11,"Nov",2004,12,"control",NA,NA,"PB"
"1528",396,11,"Nov",2005,19,"control",NA,NA,"PB"
"1529",398,11,"Nov",2007,27,"control",NA,NA,"PB"
"1530",399,11,"Nov",2008,6,"control",NA,NA,"PB"
"1531",400,11,"Nov",2009,1,"control",NA,NA,"PB"
"1532",401,11,"Nov",2013,2,"control",NA,NA,"PB"
"1533",403,11,"Nov",2015,1,"control",NA,NA,"PB"
"1534",404,11,"Nov",2019,2,"control",NA,NA,"PB"
"1535",405,12,"Dec",1996,1,"control",NA,NA,"PB"
"1536",406,12,"Dec",1997,2,"control",NA,NA,"PB"
"1537",407,12,"Dec",1998,2,"control",NA,NA,"PB"
"1538",409,12,"Dec",2000,3,"control",NA,NA,"PB"
"1539",410,12,"Dec",2001,4,"control",NA,NA,"PB"
"1540",412,12,"Dec",2003,9,"control",NA,NA,"PB"
"1541",413,12,"Dec",2004,12,"control",NA,NA,"PB"
"1542",414,12,"Dec",2005,15,"control",NA,NA,"PB"
"1543",416,12,"Dec",2007,18,"control",NA,NA,"PB"
"1544",417,12,"Dec",2008,5,"control",NA,NA,"PB"
"1545",418,12,"Dec",2009,1,"control",NA,NA,"PB"
"1546",419,12,"Dec",2011,1,"control",NA,NA,"PB"
"1547",420,12,"Dec",2013,1,"control",NA,NA,"PB"
"1548",421,12,"Dec",2014,2,"control",NA,NA,"PB"
"1549",1,1,"Jan",1980,1,"exclosure",NA,NA,"PE"
"1550",4,1,"Jan",1988,2,"exclosure",NA,NA,"PE"
"1551",7,1,"Jan",1992,1,"exclosure",NA,NA,"PE"
"1552",8,1,"Jan",2002,1,"exclosure",NA,NA,"PE"
"1553",9,1,"Jan",2004,1,"exclosure",NA,NA,"PE"
"1554",11,1,"Jan",2006,2,"exclosure",NA,NA,"PE"
"1555",12,1,"Jan",2007,1,"exclosure",NA,NA,"PE"
"1556",13,1,"Jan",2008,1,"exclosure",NA,NA,"PE"
"1557",15,1,"Jan",2013,1,"exclosure",NA,NA,"PE"
"1558",17,1,"Jan",2016,1,"exclosure",NA,NA,"PE"
"1559",19,1,"Jan",2018,1,"exclosure",NA,NA,"PE"
"1560",25,2,"Feb",1996,1,"exclosure",NA,NA,"PE"
"1561",26,2,"Feb",2002,2,"exclosure",NA,NA,"PE"
"1562",29,2,"Feb",2008,1,"exclosure",NA,NA,"PE"
"1563",31,2,"Feb",2013,1,"exclosure",NA,NA,"PE"
"1564",35,2,"Feb",2018,1,"exclosure",NA,NA,"PE"
"1565",41,3,"Mar",1990,1,"exclosure",NA,NA,"PE"
"1566",42,3,"Mar",1991,1,"exclosure",NA,NA,"PE"
"1567",44,3,"Mar",1997,1,"exclosure",NA,NA,"PE"
"1568",47,3,"Mar",2008,2,"exclosure",NA,NA,"PE"
"1569",48,3,"Mar",2013,3,"exclosure",NA,NA,"PE"
"1570",51,3,"Mar",2016,1,"exclosure",NA,NA,"PE"
"1571",52,3,"Mar",2017,1,"exclosure",NA,NA,"PE"
"1572",54,4,"Apr",1987,2,"exclosure",NA,NA,"PE"
"1573",71,4,"Apr",2019,1,"exclosure",NA,NA,"PE"
"1574",72,5,"May",1982,1,"exclosure",NA,NA,"PE"
"1575",76,5,"May",1990,1,"exclosure",NA,NA,"PE"
"1576",80,5,"May",2004,1,"exclosure",NA,NA,"PE"
"1577",81,5,"May",2007,1,"exclosure",NA,NA,"PE"
"1578",83,5,"May",2012,2,"exclosure",NA,NA,"PE"
"1579",91,6,"Jun",1993,1,"exclosure",NA,NA,"PE"
"1580",94,6,"Jun",2003,1,"exclosure",NA,NA,"PE"
"1581",95,6,"Jun",2012,1,"exclosure",NA,NA,"PE"
"1582",100,7,"Jul",1982,1,"exclosure",NA,NA,"PE"
"1583",102,7,"Jul",1989,1,"exclosure",NA,NA,"PE"
"1584",108,8,"Aug",1982,1,"exclosure",NA,NA,"PE"
"1585",115,8,"Aug",2008,1,"exclosure",NA,NA,"PE"
"1586",116,8,"Aug",2012,1,"exclosure",NA,NA,"PE"
"1587",118,9,"Sept",1978,1,"exclosure",NA,NA,"PE"
"1588",121,9,"Sept",1983,1,"exclosure",NA,NA,"PE"
"1589",122,9,"Sept",1987,1,"exclosure",NA,NA,"PE"
"1590",127,9,"Sept",1995,1,"exclosure",NA,NA,"PE"
"1591",128,9,"Sept",2003,1,"exclosure",NA,NA,"PE"
"1592",133,9,"Sept",2019,1,"exclosure",NA,NA,"PE"
"1593",135,10,"Oct",1987,1,"exclosure",NA,NA,"PE"
"1594",136,10,"Oct",1988,1,"exclosure",NA,NA,"PE"
"1595",140,10,"Oct",2003,2,"exclosure",NA,NA,"PE"
"1596",141,10,"Oct",2005,1,"exclosure",NA,NA,"PE"
"1597",144,10,"Oct",2012,1,"exclosure",NA,NA,"PE"
"1598",148,11,"Nov",1979,1,"exclosure",NA,NA,"PE"
"1599",149,11,"Nov",1982,1,"exclosure",NA,NA,"PE"
"1600",154,11,"Nov",1997,1,"exclosure",NA,NA,"PE"
"1601",157,11,"Nov",2006,1,"exclosure",NA,NA,"PE"
"1602",158,11,"Nov",2007,5,"exclosure",NA,NA,"PE"
"1603",159,11,"Nov",2008,1,"exclosure",NA,NA,"PE"
"1604",163,11,"Nov",2015,5,"exclosure",NA,NA,"PE"
"1605",165,11,"Nov",2019,1,"exclosure",NA,NA,"PE"
"1606",168,12,"Dec",1988,2,"exclosure",NA,NA,"PE"
"1607",172,12,"Dec",2001,2,"exclosure",NA,NA,"PE"
"1608",173,12,"Dec",2002,2,"exclosure",NA,NA,"PE"
"1609",174,12,"Dec",2005,2,"exclosure",NA,NA,"PE"
"1610",176,12,"Dec",2007,1,"exclosure",NA,NA,"PE"
"1611",177,12,"Dec",2012,1,"exclosure",NA,NA,"PE"
"1612",182,1,"Jan",1988,4,"control",NA,NA,"PE"
"1613",184,1,"Jan",1990,2,"control",NA,NA,"PE"
"1614",185,1,"Jan",1992,1,"control",NA,NA,"PE"
"1615",187,1,"Jan",2002,2,"control",NA,NA,"PE"
"1616",188,1,"Jan",2005,2,"control",NA,NA,"PE"
"1617",189,1,"Jan",2006,4,"control",NA,NA,"PE"
"1618",192,1,"Jan",2013,3,"control",NA,NA,"PE"
"1619",194,1,"Jan",2016,1,"control",NA,NA,"PE"
"1620",196,1,"Jan",2018,1,"control",NA,NA,"PE"
"1621",197,1,"Jan",2020,2,"control",NA,NA,"PE"
"1622",198,2,"Feb",1980,1,"control",NA,NA,"PE"
"1623",207,2,"Feb",2002,1,"control",NA,NA,"PE"
"1624",208,2,"Feb",2003,3,"control",NA,NA,"PE"
"1625",211,2,"Feb",2012,1,"control",NA,NA,"PE"
"1626",212,2,"Feb",2013,1,"control",NA,NA,"PE"
"1627",215,2,"Feb",2016,6,"control",NA,NA,"PE"
"1628",232,3,"Mar",2013,2,"control",NA,NA,"PE"
"1629",235,3,"Mar",2016,1,"control",NA,NA,"PE"
"1630",237,3,"Mar",2018,1,"control",NA,NA,"PE"
"1631",238,4,"Apr",1978,1,"control",NA,NA,"PE"
"1632",250,4,"Apr",2007,3,"control",NA,NA,"PE"
"1633",256,4,"Apr",2018,1,"control",NA,NA,"PE"
"1634",263,5,"May",1989,1,"control",NA,NA,"PE"
"1635",267,5,"May",2007,1,"control",NA,NA,"PE"
"1636",268,5,"May",2008,1,"control",NA,NA,"PE"
"1637",271,5,"May",2014,1,"control",NA,NA,"PE"
"1638",281,6,"Jun",1991,1,"control",NA,NA,"PE"
"1639",283,6,"Jun",1998,1,"control",NA,NA,"PE"
"1640",289,7,"Jul",1977,1,"control",NA,NA,"PE"
"1641",293,7,"Jul",1989,1,"control",NA,NA,"PE"
"1642",295,7,"Jul",2003,1,"control",NA,NA,"PE"
"1643",296,7,"Jul",2007,1,"control",NA,NA,"PE"
"1644",299,7,"Jul",2018,1,"control",NA,NA,"PE"
"1645",300,8,"Aug",1978,1,"control",NA,NA,"PE"
"1646",304,8,"Aug",2003,1,"control",NA,NA,"PE"
"1647",305,8,"Aug",2007,1,"control",NA,NA,"PE"
"1648",306,8,"Aug",2014,1,"control",NA,NA,"PE"
"1649",309,9,"Sept",1978,2,"control",NA,NA,"PE"
"1650",312,9,"Sept",1988,1,"control",NA,NA,"PE"
"1651",314,9,"Sept",2003,1,"control",NA,NA,"PE"
"1652",318,9,"Sept",2019,1,"control",NA,NA,"PE"
"1653",319,10,"Oct",1977,1,"control",NA,NA,"PE"
"1654",321,10,"Oct",1986,2,"control",NA,NA,"PE"
"1655",323,10,"Oct",1988,1,"control",NA,NA,"PE"
"1656",326,10,"Oct",2003,2,"control",NA,NA,"PE"
"1657",327,10,"Oct",2007,2,"control",NA,NA,"PE"
"1658",328,10,"Oct",2008,1,"control",NA,NA,"PE"
"1659",331,10,"Oct",2015,2,"control",NA,NA,"PE"
"1660",332,10,"Oct",2016,1,"control",NA,NA,"PE"
"1661",342,11,"Nov",2003,2,"control",NA,NA,"PE"
"1662",343,11,"Nov",2004,1,"control",NA,NA,"PE"
"1663",346,11,"Nov",2007,1,"control",NA,NA,"PE"
"1664",348,11,"Nov",2012,1,"control",NA,NA,"PE"
"1665",350,11,"Nov",2015,5,"control",NA,NA,"PE"
"1666",351,11,"Nov",2017,3,"control",NA,NA,"PE"
"1667",352,11,"Nov",2019,2,"control",NA,NA,"PE"
"1668",355,12,"Dec",1984,1,"control",NA,NA,"PE"
"1669",360,12,"Dec",2001,1,"control",NA,NA,"PE"
