"","X","month","Month","year","count","trt","repro","proportion","species"
"1263",79,4,"Apr",1989,13,"exclosure",11,0.846153846153846,"RM"
"1264",220,2,"Feb",1982,13,"control",11,0.846153846153846,"RM"
"1265",8,1,"Jan",2006,36,"exclosure",12,0.333333333333333,"PB"
"1266",110,6,"Jun",2008,29,"exclosure",12,0.413793103448276,"PB"
"1267",204,11,"Nov",2006,17,"exclosure",12,0.705882352941177,"PB"
"1268",302,5,"May",2007,35,"control",12,0.342857142857143,"PB"
"1269",21,3,"Mar",2003,12,"exclosure",12,1,"PP"
"1270",83,5,"May",1997,20,"exclosure",12,0.6,"PP"
"1271",92,5,"May",2008,13,"exclosure",12,0.923076923076923,"PP"
"1272",125,6,"Jun",2014,34,"exclosure",12,0.352941176470588,"PP"
"1273",205,3,"Mar",2000,16,"control",12,0.75,"PP"
"1274",211,3,"Mar",2006,20,"control",12,0.6,"PP"
"1275",273,5,"May",2012,24,"control",12,0.5,"PP"
"1276",119,7,"Jul",1997,18,"exclosure",12,0.666666666666667,"PF"
"1277",27,2,"Feb",1989,13,"exclosure",12,0.923076923076923,"RM"
"1278",83,5,"May",2002,24,"exclosure",13,0.541666666666667,"PB"
"1279",87,5,"May",2006,18,"exclosure",13,0.722222222222222,"PB"
"1280",220,12,"Dec",2002,31,"exclosure",13,0.419354838709677,"PB"
"1281",298,5,"May",2003,17,"control",13,0.764705882352941,"PB"
"1282",96,5,"May",2012,32,"exclosure",13,0.40625,"PP"
"1283",128,6,"Jun",2017,26,"exclosure",13,0.5,"PP"
"1284",129,6,"Jun",2018,15,"exclosure",13,0.866666666666667,"PP"
"1285",196,2,"Feb",2007,24,"control",13,0.541666666666667,"PP"
"1286",66,4,"Apr",1997,13,"exclosure",13,1,"PF"
"1287",99,6,"Jun",1996,13,"exclosure",13,1,"PF"
"1288",24,2,"Feb",2003,19,"exclosure",14,0.736842105263158,"PB"
"1289",43,3,"Mar",2002,14,"exclosure",14,1,"PB"
"1290",50,4,"Apr",1997,18,"exclosure",14,0.777777777777778,"PP"
"1291",57,4,"Apr",2006,14,"exclosure",14,1,"PP"
"1292",167,8,"Aug",2011,50,"exclosure",14,0.28,"PP"
"1293",238,4,"Apr",2008,17,"control",14,0.823529411764706,"PP"
"1294",65,4,"Apr",1996,22,"exclosure",14,0.636363636363636,"PF"
"1295",64,4,"Apr",2002,19,"exclosure",15,0.789473684210526,"PB"
"1296",286,4,"Apr",2007,24,"control",15,0.625,"PB"
"1297",87,5,"May",2003,16,"exclosure",15,0.9375,"PP"
"1298",97,5,"May",2013,19,"exclosure",15,0.789473684210526,"PP"
"1299",247,4,"Apr",2017,16,"control",15,0.9375,"PP"
"1300",305,6,"Jun",2018,16,"control",15,0.9375,"PP"
"1301",320,7,"Jul",2006,30,"control",15,0.5,"PP"
"1302",171,10,"Oct",1995,15,"exclosure",15,1,"PF"
"1303",277,4,"Apr",2015,19,"control",15,0.789473684210526,"RM"
"1304",23,2,"Feb",2002,18,"exclosure",16,0.888888888888889,"PB"
"1305",67,4,"Apr",2006,16,"exclosure",16,1,"PB"
"1306",250,2,"Feb",2000,18,"control",16,0.888888888888889,"PB"
"1307",35,3,"Mar",2017,17,"exclosure",16,0.941176470588235,"PP"
"1308",297,6,"Jun",2007,31,"control",16,0.516129032258065,"PP"
"1309",302,6,"Jun",2015,34,"control",16,0.470588235294118,"PP"
"1310",342,8,"Aug",2011,52,"control",16,0.307692307692308,"PP"
"1311",272,3,"Mar",2007,18,"control",17,0.944444444444444,"PB"
"1312",60,4,"Apr",2009,17,"exclosure",17,1,"PP"
"1313",102,5,"May",2018,17,"exclosure",17,1,"PP"
"1314",275,5,"May",2014,23,"control",17,0.739130434782609,"PP"
"1315",279,5,"May",2018,19,"control",17,0.894736842105263,"PP"
"1316",122,6,"Jun",2008,22,"exclosure",18,0.818181818181818,"PP"
"1317",150,7,"Jul",2011,34,"exclosure",18,0.529411764705882,"PP"
"1318",269,5,"May",2008,20,"control",18,0.9,"PP"
"1319",270,5,"May",2009,19,"control",18,0.947368421052632,"PP"
"1320",127,7,"Jul",2006,21,"exclosure",19,0.904761904761905,"PB"
"1321",254,2,"Feb",2007,21,"control",19,0.904761904761905,"PB"
"1322",277,5,"May",2016,20,"control",19,0.95,"PP"
"1323",58,4,"Apr",2007,21,"exclosure",20,0.952380952380952,"PP"
"1324",236,4,"Apr",2006,23,"control",20,0.869565217391304,"PP"
"1325",243,4,"Apr",2013,22,"control",20,0.909090909090909,"PP"
"1326",267,5,"May",2006,21,"control",20,0.952380952380952,"PP"
"1327",274,5,"May",2013,24,"control",20,0.833333333333333,"PP"
"1328",47,3,"Mar",2006,34,"exclosure",21,0.617647058823529,"PB"
"1329",64,4,"Apr",2013,23,"exclosure",21,0.91304347826087,"PP"
"1330",68,4,"Apr",2017,21,"exclosure",21,1,"PP"
"1331",272,5,"May",2011,33,"control",21,0.636363636363636,"PP"
"1332",268,3,"Mar",2003,26,"control",22,0.846153846153846,"PB"
"1333",100,5,"May",2016,22,"exclosure",22,1,"PP"
"1334",127,6,"Jun",2016,22,"exclosure",22,1,"PP"
"1335",268,5,"May",2007,25,"control",22,0.88,"PP"
"1336",84,5,"May",2003,49,"exclosure",23,0.469387755102041,"PB"
"1337",25,3,"Mar",2007,23,"exclosure",23,1,"PP"
"1338",215,3,"Mar",2012,26,"control",23,0.884615384615385,"PP"
"1339",298,6,"Jun",2008,27,"control",23,0.851851851851852,"PP"
"1340",33,3,"Mar",2015,27,"exclosure",25,0.925925925925926,"PP"
"1341",101,5,"May",2017,35,"exclosure",25,0.714285714285714,"PP"
"1342",237,4,"Apr",2007,25,"control",25,1,"PP"
"1343",301,6,"Jun",2014,63,"control",25,0.396825396825397,"PP"
"1344",208,3,"Mar",2003,27,"control",26,0.962962962962963,"PP"
"1345",276,5,"May",2015,26,"control",26,1,"PP"
"1346",95,5,"May",2011,47,"exclosure",27,0.574468085106383,"PP"
"1347",99,5,"May",2015,28,"exclosure",28,1,"PP"
"1348",244,4,"Apr",2014,30,"control",29,0.966666666666667,"PP"
"1349",44,3,"Mar",2003,34,"exclosure",30,0.882352941176471,"PB"
"1350",242,4,"Apr",2012,33,"control",30,0.909090909090909,"PP"
"1351",65,4,"Apr",2014,35,"exclosure",33,0.942857142857143,"PP"
"1352",66,4,"Apr",2015,33,"exclosure",33,1,"PP"
"1353",217,3,"Mar",2014,43,"control",33,0.767441860465116,"PP"
"1354",245,4,"Apr",2015,35,"control",34,0.971428571428571,"PP"
"1355",63,4,"Apr",2012,41,"exclosure",35,0.853658536585366,"PP"
"1356",32,3,"Mar",2014,38,"exclosure",37,0.973684210526316,"PP"
"1357",264,5,"May",2003,40,"control",38,0.95,"PP"
"1358",212,3,"Mar",2007,50,"control",50,1,"PP"
"1359",218,3,"Mar",2015,52,"control",51,0.980769230769231,"PP"
"1360",1,1,"Jan",1998,5,"exclosure",NA,NA,"PB"
"1361",2,1,"Jan",1999,3,"exclosure",NA,NA,"PB"
"1362",11,1,"Jan",2009,8,"exclosure",NA,NA,"PB"
"1363",12,1,"Jan",2010,1,"exclosure",NA,NA,"PB"
"1364",13,1,"Jan",2011,1,"exclosure",NA,NA,"PB"
"1365",15,1,"Jan",2013,3,"exclosure",NA,NA,"PB"
"1366",17,1,"Jan",2018,1,"exclosure",NA,NA,"PB"
"1367",18,1,"Jan",2020,2,"exclosure",NA,NA,"PB"
"1368",19,2,"Feb",1997,1,"exclosure",NA,NA,"PB"
"1369",20,2,"Feb",1998,1,"exclosure",NA,NA,"PB"
"1370",32,2,"Feb",2014,3,"exclosure",NA,NA,"PB"
"1371",36,2,"Feb",2018,1,"exclosure",NA,NA,"PB"
"1372",37,2,"Feb",2020,1,"exclosure",NA,NA,"PB"
"1373",56,3,"Mar",2016,1,"exclosure",NA,NA,"PB"
"1374",60,4,"Apr",1997,1,"exclosure",NA,NA,"PB"
"1375",71,4,"Apr",2011,1,"exclosure",NA,NA,"PB"
"1376",77,4,"Apr",2018,1,"exclosure",NA,NA,"PB"
"1377",80,5,"May",1998,7,"exclosure",NA,NA,"PB"
"1378",99,6,"Jun",1997,16,"exclosure",NA,NA,"PB"
"1379",112,6,"Jun",2012,2,"exclosure",NA,NA,"PB"
"1380",118,6,"Jun",2019,1,"exclosure",NA,NA,"PB"
"1381",134,7,"Jul",2017,1,"exclosure",NA,NA,"PB"
"1382",148,8,"Aug",2015,4,"exclosure",NA,NA,"PB"
"1383",150,8,"Aug",2017,3,"exclosure",NA,NA,"PB"
"1384",151,9,"Sept",1996,1,"exclosure",NA,NA,"PB"
"1385",152,9,"Sept",1997,10,"exclosure",NA,NA,"PB"
"1386",155,9,"Sept",2000,6,"exclosure",NA,NA,"PB"
"1387",173,9,"Sept",2019,2,"exclosure",NA,NA,"PB"
"1388",174,10,"Oct",1996,2,"exclosure",NA,NA,"PB"
"1389",175,10,"Oct",1997,9,"exclosure",NA,NA,"PB"
"1390",178,10,"Oct",2000,3,"exclosure",NA,NA,"PB"
"1391",186,10,"Oct",2008,11,"exclosure",NA,NA,"PB"
"1392",188,10,"Oct",2011,1,"exclosure",NA,NA,"PB"
"1393",191,10,"Oct",2015,7,"exclosure",NA,NA,"PB"
"1394",192,10,"Oct",2016,1,"exclosure",NA,NA,"PB"
"1395",193,10,"Oct",2017,1,"exclosure",NA,NA,"PB"
"1396",195,11,"Nov",1997,9,"exclosure",NA,NA,"PB"
"1397",198,11,"Nov",2000,12,"exclosure",NA,NA,"PB"
"1398",206,11,"Nov",2008,6,"exclosure",NA,NA,"PB"
"1399",207,11,"Nov",2009,5,"exclosure",NA,NA,"PB"
"1400",209,11,"Nov",2013,5,"exclosure",NA,NA,"PB"
"1401",210,11,"Nov",2014,4,"exclosure",NA,NA,"PB"
"1402",211,11,"Nov",2015,5,"exclosure",NA,NA,"PB"
"1403",213,11,"Nov",2017,1,"exclosure",NA,NA,"PB"
"1404",214,11,"Nov",2019,2,"exclosure",NA,NA,"PB"
"1405",215,12,"Dec",1997,5,"exclosure",NA,NA,"PB"
"1406",216,12,"Dec",1998,4,"exclosure",NA,NA,"PB"
"1407",218,12,"Dec",2000,8,"exclosure",NA,NA,"PB"
"1408",221,12,"Dec",2003,10,"exclosure",NA,NA,"PB"
"1409",225,12,"Dec",2007,16,"exclosure",NA,NA,"PB"
"1410",226,12,"Dec",2008,6,"exclosure",NA,NA,"PB"
"1411",227,12,"Dec",2009,2,"exclosure",NA,NA,"PB"
"1412",228,12,"Dec",2012,6,"exclosure",NA,NA,"PB"
"1413",229,12,"Dec",2013,3,"exclosure",NA,NA,"PB"
"1414",231,12,"Dec",2017,1,"exclosure",NA,NA,"PB"
"1415",232,12,"Dec",2019,1,"exclosure",NA,NA,"PB"
"1416",233,1,"Jan",1996,1,"control",NA,NA,"PB"
"1417",234,1,"Jan",1998,2,"control",NA,NA,"PB"
"1418",238,1,"Jan",2004,2,"control",NA,NA,"PB"
"1419",242,1,"Jan",2008,9,"control",NA,NA,"PB"
"1420",243,1,"Jan",2009,2,"control",NA,NA,"PB"
"1421",244,1,"Jan",2010,1,"control",NA,NA,"PB"
"1422",245,1,"Jan",2012,1,"control",NA,NA,"PB"
"1423",246,1,"Jan",2013,4,"control",NA,NA,"PB"
"1424",247,1,"Jan",2015,1,"control",NA,NA,"PB"
"1425",255,2,"Feb",2008,11,"control",NA,NA,"PB"
"1426",257,2,"Feb",2010,3,"control",NA,NA,"PB"
"1427",258,2,"Feb",2012,1,"control",NA,NA,"PB"
"1428",260,2,"Feb",2014,2,"control",NA,NA,"PB"
"1429",275,3,"Mar",2010,3,"control",NA,NA,"PB"
"1430",280,4,"Apr",1997,2,"control",NA,NA,"PB"
"1431",293,5,"May",1997,4,"control",NA,NA,"PB"
"1432",307,5,"May",2013,2,"control",NA,NA,"PB"
"1433",308,5,"May",2014,1,"control",NA,NA,"PB"
"1434",309,6,"Jun",1996,1,"control",NA,NA,"PB"
"1435",310,6,"Jun",1997,4,"control",NA,NA,"PB"
"1436",311,6,"Jun",1999,2,"control",NA,NA,"PB"
"1437",321,6,"Jun",2012,2,"control",NA,NA,"PB"
"1438",324,7,"Jul",1997,8,"control",NA,NA,"PB"
"1439",325,7,"Jul",1998,2,"control",NA,NA,"PB"
"1440",327,7,"Jul",2001,5,"control",NA,NA,"PB"
"1441",334,7,"Jul",2008,2,"control",NA,NA,"PB"
"1442",338,7,"Jul",2015,1,"control",NA,NA,"PB"
"1443",339,7,"Jul",2019,1,"control",NA,NA,"PB"
"1444",340,8,"Aug",1998,5,"control",NA,NA,"PB"
"1445",352,8,"Aug",2015,2,"control",NA,NA,"PB"
"1446",354,9,"Sept",1996,4,"control",NA,NA,"PB"
"1447",355,9,"Sept",1997,3,"control",NA,NA,"PB"
"1448",356,9,"Sept",1998,7,"control",NA,NA,"PB"
"1449",357,9,"Sept",2000,7,"control",NA,NA,"PB"
"1450",359,9,"Sept",2002,1,"control",NA,NA,"PB"
"1451",361,9,"Sept",2004,5,"control",NA,NA,"PB"
"1452",365,9,"Sept",2008,8,"control",NA,NA,"PB"
"1453",369,9,"Sept",2014,2,"control",NA,NA,"PB"
"1454",370,9,"Sept",2015,3,"control",NA,NA,"PB"
"1455",371,10,"Oct",1996,4,"control",NA,NA,"PB"
"1456",372,10,"Oct",1997,3,"control",NA,NA,"PB"
"1457",373,10,"Oct",1998,5,"control",NA,NA,"PB"
"1458",374,10,"Oct",2000,2,"control",NA,NA,"PB"
"1459",382,10,"Oct",2008,6,"control",NA,NA,"PB"
"1460",384,10,"Oct",2012,4,"control",NA,NA,"PB"
"1461",386,10,"Oct",2015,1,"control",NA,NA,"PB"
"1462",387,10,"Oct",2019,1,"control",NA,NA,"PB"
"1463",388,11,"Nov",1996,2,"control",NA,NA,"PB"
"1464",389,11,"Nov",1997,4,"control",NA,NA,"PB"
"1465",390,11,"Nov",1998,1,"control",NA,NA,"PB"
"1466",391,11,"Nov",1999,3,"control",NA,NA,"PB"
"1467",392,11,"Nov",2000,7,"control",NA,NA,"PB"
"1468",395,11,"Nov",2003,4,"control",NA,NA,"PB"
"1469",399,11,"Nov",2007,21,"control",NA,NA,"PB"
"1470",400,11,"Nov",2008,3,"control",NA,NA,"PB"
"1471",401,11,"Nov",2009,2,"control",NA,NA,"PB"
"1472",402,11,"Nov",2012,4,"control",NA,NA,"PB"
"1473",403,11,"Nov",2013,5,"control",NA,NA,"PB"
"1474",405,11,"Nov",2015,1,"control",NA,NA,"PB"
"1475",407,12,"Dec",1997,1,"control",NA,NA,"PB"
"1476",409,12,"Dec",2000,6,"control",NA,NA,"PB"
"1477",412,12,"Dec",2003,3,"control",NA,NA,"PB"
"1478",414,12,"Dec",2005,6,"control",NA,NA,"PB"
"1479",416,12,"Dec",2007,15,"control",NA,NA,"PB"
"1480",417,12,"Dec",2008,4,"control",NA,NA,"PB"
"1481",418,12,"Dec",2009,1,"control",NA,NA,"PB"
"1482",419,12,"Dec",2012,3,"control",NA,NA,"PB"
"1483",421,12,"Dec",2014,1,"control",NA,NA,"PB"
"1484",1,1,"Jan",1982,1,"exclosure",NA,NA,"PE"
"1485",2,1,"Jan",1985,1,"exclosure",NA,NA,"PE"
"1486",3,1,"Jan",1988,3,"exclosure",NA,NA,"PE"
"1487",4,1,"Jan",1989,1,"exclosure",NA,NA,"PE"
"1488",5,1,"Jan",1990,2,"exclosure",NA,NA,"PE"
"1489",6,1,"Jan",1991,4,"exclosure",NA,NA,"PE"
"1490",7,1,"Jan",1996,1,"exclosure",NA,NA,"PE"
"1491",8,1,"Jan",2004,1,"exclosure",NA,NA,"PE"
"1492",10,1,"Jan",2006,3,"exclosure",NA,NA,"PE"
"1493",11,1,"Jan",2012,2,"exclosure",NA,NA,"PE"
"1494",12,1,"Jan",2013,1,"exclosure",NA,NA,"PE"
"1495",13,1,"Jan",2015,1,"exclosure",NA,NA,"PE"
"1496",14,1,"Jan",2016,1,"exclosure",NA,NA,"PE"
"1497",15,1,"Jan",2018,2,"exclosure",NA,NA,"PE"
"1498",16,2,"Feb",1980,1,"exclosure",NA,NA,"PE"
"1499",17,2,"Feb",1982,1,"exclosure",NA,NA,"PE"
"1500",18,2,"Feb",1983,1,"exclosure",NA,NA,"PE"
"1501",21,2,"Feb",1990,4,"exclosure",NA,NA,"PE"
"1502",22,2,"Feb",1992,2,"exclosure",NA,NA,"PE"
"1503",23,2,"Feb",1996,2,"exclosure",NA,NA,"PE"
"1504",24,2,"Feb",2004,1,"exclosure",NA,NA,"PE"
"1505",25,2,"Feb",2007,1,"exclosure",NA,NA,"PE"
"1506",26,2,"Feb",2008,1,"exclosure",NA,NA,"PE"
"1507",27,2,"Feb",2013,1,"exclosure",NA,NA,"PE"
"1508",28,2,"Feb",2014,8,"exclosure",NA,NA,"PE"
"1509",30,2,"Feb",2016,1,"exclosure",NA,NA,"PE"
"1510",31,2,"Feb",2017,2,"exclosure",NA,NA,"PE"
"1511",32,2,"Feb",2018,1,"exclosure",NA,NA,"PE"
"1512",35,3,"Mar",1981,1,"exclosure",NA,NA,"PE"
"1513",40,3,"Mar",1991,1,"exclosure",NA,NA,"PE"
"1514",41,3,"Mar",1996,2,"exclosure",NA,NA,"PE"
"1515",42,3,"Mar",1997,1,"exclosure",NA,NA,"PE"
"1516",45,3,"Mar",2007,1,"exclosure",NA,NA,"PE"
"1517",46,3,"Mar",2008,1,"exclosure",NA,NA,"PE"
"1518",47,3,"Mar",2009,1,"exclosure",NA,NA,"PE"
"1519",48,3,"Mar",2013,1,"exclosure",NA,NA,"PE"
"1520",49,3,"Mar",2014,11,"exclosure",NA,NA,"PE"
"1521",50,3,"Mar",2015,5,"exclosure",NA,NA,"PE"
"1522",51,3,"Mar",2016,4,"exclosure",NA,NA,"PE"
"1523",53,4,"Apr",1982,1,"exclosure",NA,NA,"PE"
"1524",54,4,"Apr",1983,2,"exclosure",NA,NA,"PE"
"1525",55,4,"Apr",1984,1,"exclosure",NA,NA,"PE"
"1526",59,4,"Apr",1996,1,"exclosure",NA,NA,"PE"
"1527",60,4,"Apr",1997,1,"exclosure",NA,NA,"PE"
"1528",61,4,"Apr",2007,4,"exclosure",NA,NA,"PE"
"1529",62,4,"Apr",2012,3,"exclosure",NA,NA,"PE"
"1530",64,4,"Apr",2015,2,"exclosure",NA,NA,"PE"
"1531",66,4,"Apr",2017,2,"exclosure",NA,NA,"PE"
"1532",69,5,"May",1983,2,"exclosure",NA,NA,"PE"
"1533",70,5,"May",1985,1,"exclosure",NA,NA,"PE"
"1534",72,5,"May",1988,1,"exclosure",NA,NA,"PE"
"1535",75,5,"May",1991,1,"exclosure",NA,NA,"PE"
"1536",76,5,"May",1997,1,"exclosure",NA,NA,"PE"
"1537",80,5,"May",2008,1,"exclosure",NA,NA,"PE"
"1538",81,5,"May",2012,3,"exclosure",NA,NA,"PE"
"1539",82,5,"May",2015,2,"exclosure",NA,NA,"PE"
"1540",86,6,"Jun",1980,1,"exclosure",NA,NA,"PE"
"1541",93,6,"Jun",1998,1,"exclosure",NA,NA,"PE"
"1542",94,6,"Jun",2001,1,"exclosure",NA,NA,"PE"
"1543",97,6,"Jun",2008,1,"exclosure",NA,NA,"PE"
"1544",98,6,"Jun",2012,1,"exclosure",NA,NA,"PE"
"1545",108,7,"Jul",1997,2,"exclosure",NA,NA,"PE"
"1546",109,7,"Jul",2002,2,"exclosure",NA,NA,"PE"
"1547",111,7,"Jul",2008,1,"exclosure",NA,NA,"PE"
"1548",120,8,"Aug",2015,1,"exclosure",NA,NA,"PE"
"1549",123,9,"Sept",1981,1,"exclosure",NA,NA,"PE"
"1550",125,9,"Sept",1988,1,"exclosure",NA,NA,"PE"
"1551",129,9,"Sept",1997,1,"exclosure",NA,NA,"PE"
"1552",130,9,"Sept",2003,1,"exclosure",NA,NA,"PE"
"1553",131,9,"Sept",2007,1,"exclosure",NA,NA,"PE"
"1554",132,9,"Sept",2008,1,"exclosure",NA,NA,"PE"
"1555",133,9,"Sept",2012,2,"exclosure",NA,NA,"PE"
"1556",135,9,"Sept",2014,1,"exclosure",NA,NA,"PE"
"1557",136,9,"Sept",2015,2,"exclosure",NA,NA,"PE"
"1558",137,9,"Sept",2016,1,"exclosure",NA,NA,"PE"
"1559",138,10,"Oct",1979,1,"exclosure",NA,NA,"PE"
"1560",139,10,"Oct",1981,2,"exclosure",NA,NA,"PE"
"1561",140,10,"Oct",1983,1,"exclosure",NA,NA,"PE"
"1562",141,10,"Oct",1987,2,"exclosure",NA,NA,"PE"
"1563",144,10,"Oct",1990,2,"exclosure",NA,NA,"PE"
"1564",145,10,"Oct",1997,2,"exclosure",NA,NA,"PE"
"1565",146,10,"Oct",2000,1,"exclosure",NA,NA,"PE"
"1566",147,10,"Oct",2003,1,"exclosure",NA,NA,"PE"
"1567",148,10,"Oct",2007,2,"exclosure",NA,NA,"PE"
"1568",149,10,"Oct",2008,1,"exclosure",NA,NA,"PE"
"1569",151,10,"Oct",2014,1,"exclosure",NA,NA,"PE"
"1570",152,10,"Oct",2015,2,"exclosure",NA,NA,"PE"
"1571",153,10,"Oct",2016,1,"exclosure",NA,NA,"PE"
"1572",154,10,"Oct",2017,2,"exclosure",NA,NA,"PE"
"1573",155,10,"Oct",2019,1,"exclosure",NA,NA,"PE"
"1574",156,11,"Nov",1979,2,"exclosure",NA,NA,"PE"
"1575",157,11,"Nov",1981,2,"exclosure",NA,NA,"PE"
"1576",158,11,"Nov",1987,3,"exclosure",NA,NA,"PE"
"1577",159,11,"Nov",1988,7,"exclosure",NA,NA,"PE"
"1578",160,11,"Nov",1989,2,"exclosure",NA,NA,"PE"
"1579",161,11,"Nov",1990,1,"exclosure",NA,NA,"PE"
"1580",162,11,"Nov",1991,4,"exclosure",NA,NA,"PE"
"1581",163,11,"Nov",1996,1,"exclosure",NA,NA,"PE"
"1582",164,11,"Nov",1997,1,"exclosure",NA,NA,"PE"
"1583",165,11,"Nov",2000,2,"exclosure",NA,NA,"PE"
"1584",166,11,"Nov",2001,3,"exclosure",NA,NA,"PE"
"1585",167,11,"Nov",2002,1,"exclosure",NA,NA,"PE"
"1586",168,11,"Nov",2003,1,"exclosure",NA,NA,"PE"
"1587",169,11,"Nov",2005,1,"exclosure",NA,NA,"PE"
"1588",170,11,"Nov",2007,1,"exclosure",NA,NA,"PE"
"1589",171,11,"Nov",2012,4,"exclosure",NA,NA,"PE"
"1590",172,11,"Nov",2013,2,"exclosure",NA,NA,"PE"
"1591",173,11,"Nov",2014,4,"exclosure",NA,NA,"PE"
"1592",174,11,"Nov",2015,4,"exclosure",NA,NA,"PE"
"1593",175,11,"Nov",2016,1,"exclosure",NA,NA,"PE"
"1594",176,11,"Nov",2017,2,"exclosure",NA,NA,"PE"
"1595",177,11,"Nov",2018,1,"exclosure",NA,NA,"PE"
"1596",178,11,"Nov",2019,1,"exclosure",NA,NA,"PE"
"1597",179,12,"Dec",1981,1,"exclosure",NA,NA,"PE"
"1598",180,12,"Dec",1985,1,"exclosure",NA,NA,"PE"
"1599",181,12,"Dec",1988,1,"exclosure",NA,NA,"PE"
"1600",182,12,"Dec",1989,3,"exclosure",NA,NA,"PE"
"1601",183,12,"Dec",1990,3,"exclosure",NA,NA,"PE"
"1602",184,12,"Dec",1991,1,"exclosure",NA,NA,"PE"
"1603",185,12,"Dec",1997,1,"exclosure",NA,NA,"PE"
"1604",186,12,"Dec",2002,1,"exclosure",NA,NA,"PE"
"1605",187,12,"Dec",2003,3,"exclosure",NA,NA,"PE"
"1606",188,12,"Dec",2005,2,"exclosure",NA,NA,"PE"
"1607",189,12,"Dec",2007,1,"exclosure",NA,NA,"PE"
"1608",190,12,"Dec",2012,2,"exclosure",NA,NA,"PE"
"1609",191,12,"Dec",2014,2,"exclosure",NA,NA,"PE"
"1610",192,12,"Dec",2016,1,"exclosure",NA,NA,"PE"
"1611",193,12,"Dec",2019,2,"exclosure",NA,NA,"PE"
"1612",194,1,"Jan",1978,1,"control",NA,NA,"PE"
"1613",195,1,"Jan",1979,1,"control",NA,NA,"PE"
"1614",196,1,"Jan",1981,1,"control",NA,NA,"PE"
"1615",197,1,"Jan",1982,7,"control",NA,NA,"PE"
"1616",198,1,"Jan",1983,1,"control",NA,NA,"PE"
"1617",199,1,"Jan",1985,1,"control",NA,NA,"PE"
"1618",201,1,"Jan",1988,4,"control",NA,NA,"PE"
"1619",202,1,"Jan",1989,5,"control",NA,NA,"PE"
"1620",203,1,"Jan",1990,1,"control",NA,NA,"PE"
"1621",204,1,"Jan",1992,1,"control",NA,NA,"PE"
"1622",205,1,"Jan",1993,1,"control",NA,NA,"PE"
"1623",206,1,"Jan",1996,1,"control",NA,NA,"PE"
"1624",207,1,"Jan",1999,1,"control",NA,NA,"PE"
"1625",208,1,"Jan",2002,1,"control",NA,NA,"PE"
"1626",209,1,"Jan",2007,1,"control",NA,NA,"PE"
"1627",210,1,"Jan",2008,1,"control",NA,NA,"PE"
"1628",211,1,"Jan",2012,4,"control",NA,NA,"PE"
"1629",212,1,"Jan",2013,1,"control",NA,NA,"PE"
"1630",213,1,"Jan",2015,4,"control",NA,NA,"PE"
"1631",214,1,"Jan",2016,1,"control",NA,NA,"PE"
"1632",215,1,"Jan",2017,1,"control",NA,NA,"PE"
"1633",216,1,"Jan",2018,1,"control",NA,NA,"PE"
"1634",217,2,"Feb",1978,1,"control",NA,NA,"PE"
"1635",220,2,"Feb",1983,1,"control",NA,NA,"PE"
"1636",223,2,"Feb",1988,2,"control",NA,NA,"PE"
"1637",225,2,"Feb",1990,1,"control",NA,NA,"PE"
"1638",226,2,"Feb",1992,3,"control",NA,NA,"PE"
"1639",227,2,"Feb",1996,1,"control",NA,NA,"PE"
"1640",228,2,"Feb",1997,1,"control",NA,NA,"PE"
"1641",229,2,"Feb",2002,1,"control",NA,NA,"PE"
"1642",230,2,"Feb",2003,3,"control",NA,NA,"PE"
"1643",232,2,"Feb",2007,1,"control",NA,NA,"PE"
"1644",233,2,"Feb",2009,1,"control",NA,NA,"PE"
"1645",234,2,"Feb",2012,1,"control",NA,NA,"PE"
"1646",235,2,"Feb",2013,2,"control",NA,NA,"PE"
"1647",236,2,"Feb",2014,1,"control",NA,NA,"PE"
"1648",238,2,"Feb",2016,3,"control",NA,NA,"PE"
"1649",239,3,"Mar",1978,1,"control",NA,NA,"PE"
"1650",240,3,"Mar",1979,1,"control",NA,NA,"PE"
"1651",243,3,"Mar",1985,1,"control",NA,NA,"PE"
"1652",249,3,"Mar",1993,1,"control",NA,NA,"PE"
"1653",250,3,"Mar",1996,2,"control",NA,NA,"PE"
"1654",251,3,"Mar",1997,2,"control",NA,NA,"PE"
"1655",253,3,"Mar",2006,3,"control",NA,NA,"PE"
"1656",255,3,"Mar",2008,1,"control",NA,NA,"PE"
"1657",256,3,"Mar",2012,3,"control",NA,NA,"PE"
"1658",257,3,"Mar",2013,1,"control",NA,NA,"PE"
"1659",258,3,"Mar",2014,9,"control",NA,NA,"PE"
"1660",259,3,"Mar",2015,4,"control",NA,NA,"PE"
"1661",260,3,"Mar",2016,1,"control",NA,NA,"PE"
"1662",261,3,"Mar",2017,2,"control",NA,NA,"PE"
"1663",262,3,"Mar",2018,2,"control",NA,NA,"PE"
"1664",263,4,"Apr",1978,2,"control",NA,NA,"PE"
"1665",264,4,"Apr",1979,2,"control",NA,NA,"PE"
"1666",274,4,"Apr",1996,1,"control",NA,NA,"PE"
"1667",275,4,"Apr",2007,4,"control",NA,NA,"PE"
"1668",276,4,"Apr",2012,1,"control",NA,NA,"PE"
"1669",277,4,"Apr",2014,3,"control",NA,NA,"PE"
"1670",279,4,"Apr",2016,1,"control",NA,NA,"PE"
"1671",280,4,"Apr",2017,4,"control",NA,NA,"PE"
"1672",281,5,"May",1981,1,"control",NA,NA,"PE"
