"","month","year","treatment","reproductive","abundance","proportion","sex","species"
"1489",2,2003,"control",4,15,0.266666666666667,"male","DM"
"1490",5,1990,"control",4,15,0.266666666666667,"male","DM"
"1491",5,2013,"control",8,30,0.266666666666667,"male","DM"
"1492",9,2001,"control",4,15,0.266666666666667,"male","DM"
"1493",1,1990,"control",7,26,0.269230769230769,"male","DM"
"1494",1,1999,"control",6,22,0.272727272727273,"male","DM"
"1495",3,1988,"control",6,22,0.272727272727273,"male","DM"
"1496",5,2006,"control",3,11,0.272727272727273,"male","DM"
"1497",5,2010,"control",3,11,0.272727272727273,"male","DM"
"1498",7,2000,"control",3,11,0.272727272727273,"male","DM"
"1499",3,2001,"control",5,18,0.277777777777778,"male","DM"
"1500",5,1996,"control",5,18,0.277777777777778,"male","DM"
"1501",3,1993,"control",6,21,0.285714285714286,"male","DM"
"1502",6,2002,"control",2,7,0.285714285714286,"male","DM"
"1503",10,2008,"control",2,7,0.285714285714286,"male","DM"
"1504",5,2003,"control",7,24,0.291666666666667,"male","DM"
"1505",5,2004,"control",3,10,0.3,"male","DM"
"1506",10,2002,"control",3,10,0.3,"male","DM"
"1507",3,1992,"control",4,13,0.307692307692308,"male","DM"
"1508",3,1996,"control",4,13,0.307692307692308,"male","DM"
"1509",5,2001,"control",4,13,0.307692307692308,"male","DM"
"1510",7,1993,"control",4,13,0.307692307692308,"male","DM"
"1511",11,1991,"control",4,13,0.307692307692308,"male","DM"
"1512",4,2013,"control",9,29,0.310344827586207,"male","DM"
"1513",4,2007,"control",5,16,0.3125,"male","DM"
"1514",9,1995,"control",5,16,0.3125,"male","DM"
"1515",4,1994,"control",6,19,0.315789473684211,"male","DM"
"1516",7,1992,"control",6,19,0.315789473684211,"male","DM"
"1517",5,1997,"control",7,22,0.318181818181818,"male","DM"
"1518",7,2013,"control",8,25,0.32,"male","DM"
"1519",6,1995,"control",9,28,0.321428571428571,"male","DM"
"1520",4,2014,"control",10,31,0.32258064516129,"male","DM"
"1521",2,1988,"control",6,18,0.333333333333333,"male","DM"
"1522",2,1989,"control",5,15,0.333333333333333,"male","DM"
"1523",2,2004,"control",3,9,0.333333333333333,"male","DM"
"1524",2,2009,"control",4,12,0.333333333333333,"male","DM"
"1525",3,2004,"control",2,6,0.333333333333333,"male","DM"
"1526",5,1989,"control",4,12,0.333333333333333,"male","DM"
"1527",6,2004,"control",2,6,0.333333333333333,"male","DM"
"1528",7,2005,"control",2,6,0.333333333333333,"male","DM"
"1529",7,2006,"control",3,9,0.333333333333333,"male","DM"
"1530",8,2004,"control",2,6,0.333333333333333,"male","DM"
"1531",9,1988,"control",2,6,0.333333333333333,"male","DM"
"1532",9,1994,"control",3,9,0.333333333333333,"male","DM"
"1533",9,2004,"control",1,3,0.333333333333333,"male","DM"
"1534",9,2006,"control",2,6,0.333333333333333,"male","DM"
"1535",10,1991,"control",4,12,0.333333333333333,"male","DM"
"1536",10,1995,"control",7,21,0.333333333333333,"male","DM"
"1537",11,1999,"control",4,12,0.333333333333333,"male","DM"
"1538",5,1992,"control",8,23,0.347826086956522,"male","DM"
"1539",3,1991,"control",7,20,0.35,"male","DM"
"1540",8,2014,"control",13,37,0.351351351351351,"male","DM"
"1541",4,1992,"control",6,17,0.352941176470588,"male","DM"
"1542",6,1996,"control",6,17,0.352941176470588,"male","DM"
"1543",12,1990,"control",6,17,0.352941176470588,"male","DM"
"1544",1,2006,"control",5,14,0.357142857142857,"male","DM"
"1545",4,1989,"control",4,11,0.363636363636364,"male","DM"
"1546",7,1988,"control",4,11,0.363636363636364,"male","DM"
"1547",8,1990,"control",4,11,0.363636363636364,"male","DM"
"1548",8,1993,"control",4,11,0.363636363636364,"male","DM"
"1549",11,2008,"control",4,11,0.363636363636364,"male","DM"
"1550",12,2008,"control",4,11,0.363636363636364,"male","DM"
"1551",6,2014,"control",14,38,0.368421052631579,"male","DM"
"1552",1,2009,"control",3,8,0.375,"male","DM"
"1553",5,1993,"control",3,8,0.375,"male","DM"
"1554",5,2002,"control",6,16,0.375,"male","DM"
"1555",8,1994,"control",3,8,0.375,"male","DM"
"1556",8,1995,"control",6,16,0.375,"male","DM"
"1557",9,1989,"control",3,8,0.375,"male","DM"
"1558",9,2009,"control",3,8,0.375,"male","DM"
"1559",12,1995,"control",15,40,0.375,"male","DM"
"1560",6,1989,"control",5,13,0.384615384615385,"male","DM"
"1561",12,1988,"control",5,13,0.384615384615385,"male","DM"
"1562",2,1994,"control",11,28,0.392857142857143,"male","DM"
"1563",2,2000,"control",2,5,0.4,"male","DM"
"1564",3,1989,"control",4,10,0.4,"male","DM"
"1565",4,1991,"control",6,15,0.4,"male","DM"
"1566",6,2000,"control",4,10,0.4,"male","DM"
"1567",7,1990,"control",4,10,0.4,"male","DM"
"1568",10,2006,"control",4,10,0.4,"male","DM"
"1569",9,2007,"control",7,17,0.411764705882353,"male","DM"
"1570",12,2002,"control",7,17,0.411764705882353,"male","DM"
"1571",1,2011,"control",5,12,0.416666666666667,"male","DM"
"1572",9,2014,"control",8,19,0.421052631578947,"male","DM"
"1573",6,1994,"control",3,7,0.428571428571429,"male","DM"
"1574",6,2005,"control",3,7,0.428571428571429,"male","DM"
"1575",7,2004,"control",3,7,0.428571428571429,"male","DM"
"1576",7,2007,"control",6,14,0.428571428571429,"male","DM"
"1577",9,1993,"control",3,7,0.428571428571429,"male","DM"
"1578",9,2010,"control",3,7,0.428571428571429,"male","DM"
"1579",4,1988,"control",4,9,0.444444444444444,"male","DM"
"1580",2,2002,"control",5,11,0.454545454545455,"male","DM"
"1581",2,2007,"control",7,15,0.466666666666667,"male","DM"
"1582",3,2002,"control",8,17,0.470588235294118,"male","DM"
"1583",3,2010,"control",4,8,0.5,"male","DM"
"1584",6,2003,"control",6,12,0.5,"male","DM"
"1585",11,2006,"control",3,6,0.5,"male","DM"
"1586",4,2012,"control",8,15,0.533333333333333,"male","DM"
"1587",7,1996,"control",7,13,0.538461538461538,"male","DM"
"1588",4,2001,"control",6,11,0.545454545454545,"male","DM"
"1589",3,2000,"control",5,9,0.555555555555556,"male","DM"
"1590",9,2008,"control",3,5,0.6,"male","DM"
"1591",10,1999,"control",6,9,0.666666666666667,"male","DM"
"1592",3,2007,"control",7,9,0.777777777777778,"male","DM"
"1593",3,2012,"control",11,14,0.785714285714286,"male","DM"
"1594",1,1993,"control",0,9,0,"male","DM"
"1595",1,2004,"control",0,12,0,"male","DM"
"1596",1,2005,"control",0,4,0,"male","DM"
"1597",1,2008,"control",0,20,0,"male","DM"
"1598",1,2010,"control",0,7,0,"male","DM"
"1599",2,1992,"control",0,12,0,"male","DM"
"1600",3,1998,"control",0,24,0,"male","DM"
"1601",3,2005,"control",0,8,0,"male","DM"
"1602",5,1999,"control",0,14,0,"male","DM"
"1603",6,1999,"control",0,9,0,"male","DM"
"1604",6,2009,"control",0,6,0,"male","DM"
"1605",7,2009,"control",0,7,0,"male","DM"
"1606",8,2008,"control",0,4,0,"male","DM"
"1607",8,2009,"control",0,6,0,"male","DM"
"1608",9,1997,"control",0,19,0,"male","DM"
"1609",9,1999,"control",0,2,0,"male","DM"
"1610",9,2002,"control",0,5,0,"male","DM"
"1611",10,1997,"control",0,22,0,"male","DM"
"1612",10,2009,"control",0,5,0,"male","DM"
"1613",11,1993,"control",0,14,0,"male","DM"
"1614",11,1997,"control",0,25,0,"male","DM"
"1615",11,2009,"control",0,6,0,"male","DM"
"1616",12,1997,"control",0,16,0,"male","DM"
"1617",12,2007,"control",0,23,0,"male","DM"
"1618",12,2009,"control",0,4,0,"male","DM"
"1619",12,2012,"control",1,32,0.03125,"female","DM"
"1620",7,1997,"control",1,25,0.04,"female","DM"
"1621",2,2013,"control",1,22,0.0454545454545455,"female","DM"
"1622",11,2013,"control",1,18,0.0555555555555556,"female","DM"
"1623",2,1996,"control",1,13,0.0769230769230769,"female","DM"
"1624",4,1996,"control",1,13,0.0769230769230769,"female","DM"
"1625",10,2001,"control",1,13,0.0769230769230769,"female","DM"
"1626",7,2013,"control",1,12,0.0833333333333333,"female","DM"
"1627",1,2009,"control",1,11,0.0909090909090909,"female","DM"
"1628",1,2012,"control",1,11,0.0909090909090909,"female","DM"
"1629",11,1996,"control",1,11,0.0909090909090909,"female","DM"
"1630",12,2013,"control",2,21,0.0952380952380952,"female","DM"
"1631",3,2009,"control",1,10,0.1,"female","DM"
"1632",5,2008,"control",2,18,0.111111111111111,"female","DM"
"1633",9,2013,"control",2,18,0.111111111111111,"female","DM"
"1634",12,2005,"control",1,9,0.111111111111111,"female","DM"
"1635",1,2001,"control",1,8,0.125,"female","DM"
"1636",4,2012,"control",2,16,0.125,"female","DM"
"1637",5,2009,"control",1,8,0.125,"female","DM"
"1638",7,2009,"control",1,8,0.125,"female","DM"
"1639",7,2012,"control",3,24,0.125,"female","DM"
"1640",8,2003,"control",1,8,0.125,"female","DM"
"1641",4,2013,"control",3,23,0.130434782608696,"female","DM"
"1642",6,2008,"control",5,38,0.131578947368421,"female","DM"
"1643",1,2006,"control",2,15,0.133333333333333,"female","DM"
"1644",1,2013,"control",3,21,0.142857142857143,"female","DM"
"1645",2,1995,"control",1,7,0.142857142857143,"female","DM"
"1646",4,2001,"control",1,7,0.142857142857143,"female","DM"
"1647",6,1994,"control",1,7,0.142857142857143,"female","DM"
"1648",6,2009,"control",1,7,0.142857142857143,"female","DM"
"1649",7,2004,"control",1,7,0.142857142857143,"female","DM"
"1650",2,2012,"control",2,13,0.153846153846154,"female","DM"
"1651",5,1996,"control",2,12,0.166666666666667,"female","DM"
"1652",7,2005,"control",1,6,0.166666666666667,"female","DM"
"1653",11,1991,"control",1,6,0.166666666666667,"female","DM"
"1654",11,1994,"control",1,6,0.166666666666667,"female","DM"
"1655",8,2012,"control",4,23,0.173913043478261,"female","DM"
"1656",6,2014,"control",6,34,0.176470588235294,"female","DM"
"1657",7,2008,"control",2,11,0.181818181818182,"female","DM"
"1658",10,1996,"control",2,11,0.181818181818182,"female","DM"
"1659",11,2001,"control",2,11,0.181818181818182,"female","DM"
"1660",3,1997,"control",3,16,0.1875,"female","DM"
"1661",6,1997,"control",3,16,0.1875,"female","DM"
"1662",3,1995,"control",2,10,0.2,"female","DM"
"1663",3,1999,"control",1,5,0.2,"female","DM"
"1664",3,2007,"control",1,5,0.2,"female","DM"
"1665",5,2007,"control",1,5,0.2,"female","DM"
"1666",8,1996,"control",1,5,0.2,"female","DM"
"1667",10,1993,"control",1,5,0.2,"female","DM"
"1668",10,2012,"control",4,20,0.2,"female","DM"
"1669",12,1996,"control",2,10,0.2,"female","DM"
"1670",3,2013,"control",5,24,0.208333333333333,"female","DM"
"1671",6,2003,"control",2,9,0.222222222222222,"female","DM"
"1672",11,2014,"control",4,18,0.222222222222222,"female","DM"
"1673",9,1996,"control",3,13,0.230769230769231,"female","DM"
"1674",8,2014,"control",10,43,0.232558139534884,"female","DM"
"1675",9,2014,"control",4,17,0.235294117647059,"female","DM"
"1676",6,1995,"control",5,21,0.238095238095238,"female","DM"
"1677",2,2002,"control",3,12,0.25,"female","DM"
"1678",3,1996,"control",2,8,0.25,"female","DM"
"1679",4,1997,"control",4,16,0.25,"female","DM"
"1680",5,1994,"control",1,4,0.25,"female","DM"
"1681",5,2006,"control",2,8,0.25,"female","DM"
"1682",6,1991,"control",1,4,0.25,"female","DM"
"1683",6,2005,"control",2,8,0.25,"female","DM"
"1684",6,2012,"control",5,20,0.25,"female","DM"
"1685",7,1998,"control",1,4,0.25,"female","DM"
"1686",7,2010,"control",2,8,0.25,"female","DM"
"1687",7,2011,"control",1,4,0.25,"female","DM"
"1688",8,1990,"control",1,4,0.25,"female","DM"
"1689",8,1991,"control",2,8,0.25,"female","DM"
"1690",8,1994,"control",1,4,0.25,"female","DM"
"1691",8,2011,"control",5,20,0.25,"female","DM"
"1692",12,2004,"control",2,8,0.25,"female","DM"
"1693",2,2014,"control",6,23,0.260869565217391,"female","DM"
"1694",5,2011,"control",5,19,0.263157894736842,"female","DM"
"1695",5,2013,"control",5,19,0.263157894736842,"female","DM"
"1696",10,2011,"control",5,19,0.263157894736842,"female","DM"
"1697",3,2012,"control",4,15,0.266666666666667,"female","DM"
"1698",1,1996,"control",3,11,0.272727272727273,"female","DM"
"1699",2,2003,"control",3,11,0.272727272727273,"female","DM"
"1700",5,2001,"control",3,11,0.272727272727273,"female","DM"
"1701",5,2003,"control",6,22,0.272727272727273,"female","DM"
"1702",9,2012,"control",6,22,0.272727272727273,"female","DM"
"1703",3,2006,"control",5,18,0.277777777777778,"female","DM"
"1704",5,1998,"control",5,18,0.277777777777778,"female","DM"
"1705",2,1999,"control",2,7,0.285714285714286,"female","DM"
"1706",6,2007,"control",2,7,0.285714285714286,"female","DM"
"1707",7,2006,"control",2,7,0.285714285714286,"female","DM"
"1708",9,2003,"control",2,7,0.285714285714286,"female","DM"
"1709",12,1995,"control",6,21,0.285714285714286,"female","DM"
"1710",12,2002,"control",5,17,0.294117647058824,"female","DM"
"1711",4,2011,"control",3,10,0.3,"female","DM"
"1712",10,1995,"control",3,10,0.3,"female","DM"
"1713",3,2003,"control",7,22,0.318181818181818,"female","DM"
"1714",2,1991,"control",1,3,0.333333333333333,"female","DM"
"1715",3,1994,"control",2,6,0.333333333333333,"female","DM"
"1716",3,2005,"control",2,6,0.333333333333333,"female","DM"
"1717",3,2010,"control",1,3,0.333333333333333,"female","DM"
"1718",3,2014,"control",15,45,0.333333333333333,"female","DM"
"1719",4,1992,"control",1,3,0.333333333333333,"female","DM"
"1720",4,1993,"control",2,6,0.333333333333333,"female","DM"
"1721",4,2007,"control",2,6,0.333333333333333,"female","DM"
"1722",5,1993,"control",2,6,0.333333333333333,"female","DM"
"1723",6,1998,"control",1,3,0.333333333333333,"female","DM"
"1724",6,2002,"control",3,9,0.333333333333333,"female","DM"
"1725",7,2002,"control",3,9,0.333333333333333,"female","DM"
"1726",9,1988,"control",1,3,0.333333333333333,"female","DM"
"1727",10,1988,"control",1,3,0.333333333333333,"female","DM"
"1728",10,1990,"control",1,3,0.333333333333333,"female","DM"
"1729",10,1994,"control",2,6,0.333333333333333,"female","DM"
"1730",11,2006,"control",2,6,0.333333333333333,"female","DM"
"1731",11,2010,"control",2,6,0.333333333333333,"female","DM"
"1732",2,2004,"control",3,8,0.375,"female","DM"
"1733",9,2005,"control",3,8,0.375,"female","DM"
"1734",9,2010,"control",3,8,0.375,"female","DM"
"1735",5,1997,"control",5,13,0.384615384615385,"female","DM"
"1736",9,2001,"control",5,13,0.384615384615385,"female","DM"
"1737",2,1994,"control",4,10,0.4,"female","DM"
"1738",3,1991,"control",2,5,0.4,"female","DM"
"1739",3,2000,"control",2,5,0.4,"female","DM"
"1740",4,2000,"control",2,5,0.4,"female","DM"
"1741",4,2014,"control",8,20,0.4,"female","DM"
"1742",7,1995,"control",4,10,0.4,"female","DM"
"1743",7,2007,"control",2,5,0.4,"female","DM"
"1744",8,1993,"control",2,5,0.4,"female","DM"
"1745",9,2002,"control",2,5,0.4,"female","DM"
"1746",10,1991,"control",2,5,0.4,"female","DM"
"1747",11,2002,"control",2,5,0.4,"female","DM"
"1748",12,2006,"control",2,5,0.4,"female","DM"
"1749",4,2002,"control",5,12,0.416666666666667,"female","DM"
"1750",3,2004,"control",3,7,0.428571428571429,"female","DM"
"1751",6,2004,"control",3,7,0.428571428571429,"female","DM"
"1752",9,1995,"control",3,7,0.428571428571429,"female","DM"
"1753",10,2002,"control",3,7,0.428571428571429,"female","DM"
"1754",7,1992,"control",5,11,0.454545454545455,"female","DM"
"1755",4,1995,"control",6,13,0.461538461538462,"female","DM"
"1756",3,1990,"control",1,2,0.5,"female","DM"
"1757",4,1988,"control",1,2,0.5,"female","DM"
"1758",4,1994,"control",3,6,0.5,"female","DM"
"1759",4,1999,"control",3,6,0.5,"female","DM"
"1760",4,2004,"control",2,4,0.5,"female","DM"
"1761",4,2005,"control",4,8,0.5,"female","DM"
"1762",4,2006,"control",5,10,0.5,"female","DM"
"1763",5,1991,"control",1,2,0.5,"female","DM"
"1764",5,2010,"control",5,10,0.5,"female","DM"
"1765",6,1996,"control",4,8,0.5,"female","DM"
"1766",6,1999,"control",3,6,0.5,"female","DM"
"1767",7,1994,"control",2,4,0.5,"female","DM"
"1768",7,1996,"control",2,4,0.5,"female","DM"
"1769",7,2003,"control",4,8,0.5,"female","DM"
"1770",8,1992,"control",1,2,0.5,"female","DM"
"1771",8,1998,"control",1,2,0.5,"female","DM"
"1772",8,2004,"control",2,4,0.5,"female","DM"
"1773",9,1989,"control",1,2,0.5,"female","DM"
"1774",9,2004,"control",1,2,0.5,"female","DM"
"1775",10,1999,"control",1,2,0.5,"female","DM"
"1776",10,2004,"control",3,6,0.5,"female","DM"
"1777",10,2005,"control",1,2,0.5,"female","DM"
"1778",10,2006,"control",2,4,0.5,"female","DM"
"1779",11,1999,"control",1,2,0.5,"female","DM"
"1780",12,1990,"control",2,4,0.5,"female","DM"
"1781",10,2014,"control",8,15,0.533333333333333,"female","DM"
"1782",5,1992,"control",5,9,0.555555555555556,"female","DM"
"1783",5,2002,"control",5,9,0.555555555555556,"female","DM"
"1784",2,2000,"control",4,7,0.571428571428571,"female","DM"
"1785",3,2001,"control",7,11,0.636363636363636,"female","DM"
"1786",8,2001,"control",7,11,0.636363636363636,"female","DM"
"1787",5,2014,"control",4,6,0.666666666666667,"female","DM"
"1788",5,2005,"control",5,7,0.714285714285714,"female","DM"
"1789",8,1995,"control",5,7,0.714285714285714,"female","DM"
"1790",8,2000,"control",3,4,0.75,"female","DM"
"1791",5,2004,"control",7,9,0.777777777777778,"female","DM"
"1792",1,1988,"control",0,2,0,"female","DM"
"1793",1,1989,"control",0,1,0,"female","DM"
"1794",1,1990,"control",0,1,0,"female","DM"
"1795",1,1991,"control",0,5,0,"female","DM"
"1796",1,1992,"control",0,1,0,"female","DM"
"1797",1,1993,"control",0,3,0,"female","DM"
"1798",1,1995,"control",0,5,0,"female","DM"
"1799",1,1998,"control",0,10,0,"female","DM"
"1800",1,1999,"control",0,4,0,"female","DM"
"1801",1,2000,"control",0,2,0,"female","DM"
"1802",1,2004,"control",0,6,0,"female","DM"
"1803",1,2005,"control",0,7,0,"female","DM"
"1804",1,2008,"control",0,12,0,"female","DM"
"1805",1,2010,"control",0,4,0,"female","DM"
"1806",1,2011,"control",0,11,0,"female","DM"
"1807",2,1988,"control",0,4,0,"female","DM"
"1808",2,1989,"control",0,1,0,"female","DM"
"1809",2,1990,"control",0,2,0,"female","DM"
"1810",2,1992,"control",0,2,0,"female","DM"
"1811",2,1993,"control",0,3,0,"female","DM"
"1812",2,1997,"control",0,17,0,"female","DM"
"1813",2,1998,"control",0,10,0,"female","DM"
"1814",2,2007,"control",0,3,0,"female","DM"
"1815",2,2008,"control",0,14,0,"female","DM"
"1816",2,2009,"control",0,13,0,"female","DM"
"1817",2,2010,"control",0,3,0,"female","DM"
"1818",2,2011,"control",0,7,0,"female","DM"
"1819",3,1988,"control",0,3,0,"female","DM"
"1820",3,1989,"control",0,1,0,"female","DM"
"1821",3,1992,"control",0,2,0,"female","DM"
"1822",3,1993,"control",0,9,0,"female","DM"
"1823",3,1998,"control",0,16,0,"female","DM"
"1824",3,2002,"control",0,12,0,"female","DM"
"1825",3,2008,"control",0,17,0,"female","DM"
"1826",3,2011,"control",0,8,0,"female","DM"
"1827",4,1990,"control",0,1,0,"female","DM"
"1828",4,1991,"control",0,3,0,"female","DM"
"1829",4,2008,"control",0,16,0,"female","DM"
"1830",4,2009,"control",0,7,0,"female","DM"
"1831",4,2010,"control",0,7,0,"female","DM"
"1832",5,1988,"control",0,1,0,"female","DM"
"1833",5,1989,"control",0,3,0,"female","DM"
"1834",5,1990,"control",0,1,0,"female","DM"
"1835",5,1999,"control",0,6,0,"female","DM"
"1836",6,1988,"control",0,1,0,"female","DM"
"1837",6,1989,"control",0,3,0,"female","DM"
"1838",6,1990,"control",0,4,0,"female","DM"
"1839",6,1993,"control",0,6,0,"female","DM"
"1840",6,2000,"control",0,2,0,"female","DM"
"1841",7,1988,"control",0,1,0,"female","DM"
"1842",7,1989,"control",0,4,0,"female","DM"
"1843",7,1990,"control",0,6,0,"female","DM"
"1844",7,1991,"control",0,2,0,"female","DM"
"1845",7,1993,"control",0,2,0,"female","DM"
"1846",7,2000,"control",0,1,0,"female","DM"
"1847",8,1988,"control",0,3,0,"female","DM"
"1848",8,2005,"control",0,5,0,"female","DM"
"1849",8,2008,"control",0,8,0,"female","DM"
"1850",8,2009,"control",0,8,0,"female","DM"
"1851",9,1991,"control",0,5,0,"female","DM"
"1852",9,1992,"control",0,2,0,"female","DM"
"1853",9,1993,"control",0,3,0,"female","DM"
"1854",9,1994,"control",0,3,0,"female","DM"
"1855",9,1997,"control",0,9,0,"female","DM"
"1856",9,1998,"control",0,1,0,"female","DM"
"1857",9,2000,"control",0,3,0,"female","DM"
"1858",9,2007,"control",0,8,0,"female","DM"
"1859",9,2008,"control",0,8,0,"female","DM"
"1860",9,2009,"control",0,5,0,"female","DM"
"1861",10,1989,"control",0,3,0,"female","DM"
"1862",10,1992,"control",0,5,0,"female","DM"
"1863",10,1997,"control",0,13,0,"female","DM"
"1864",10,1998,"control",0,2,0,"female","DM"
"1865",10,2000,"control",0,3,0,"female","DM"
"1866",10,2003,"control",0,8,0,"female","DM"
"1867",10,2007,"control",0,14,0,"female","DM"
"1868",10,2008,"control",0,8,0,"female","DM"
"1869",10,2009,"control",0,5,0,"female","DM"
"1870",11,1988,"control",0,3,0,"female","DM"
"1871",11,1990,"control",0,2,0,"female","DM"
"1872",11,1993,"control",0,3,0,"female","DM"
"1873",11,1997,"control",0,14,0,"female","DM"
"1874",11,1998,"control",0,6,0,"female","DM"
"1875",11,2000,"control",0,7,0,"female","DM"
"1876",11,2003,"control",0,5,0,"female","DM"
"1877",11,2005,"control",0,10,0,"female","DM"
"1878",11,2007,"control",0,12,0,"female","DM"
"1879",11,2008,"control",0,10,0,"female","DM"
"1880",11,2009,"control",0,4,0,"female","DM"
"1881",11,2012,"control",0,26,0,"female","DM"
"1882",12,1988,"control",0,2,0,"female","DM"
"1883",12,1989,"control",0,1,0,"female","DM"
"1884",12,1991,"control",0,4,0,"female","DM"
"1885",12,1992,"control",0,4,0,"female","DM"
"1886",12,1993,"control",0,4,0,"female","DM"
"1887",12,1994,"control",0,6,0,"female","DM"
"1888",12,1997,"control",0,15,0,"female","DM"
"1889",12,1998,"control",0,2,0,"female","DM"
"1890",12,2000,"control",0,4,0,"female","DM"
"1891",12,2003,"control",0,10,0,"female","DM"
"1892",12,2007,"control",0,13,0,"female","DM"
"1893",12,2008,"control",0,11,0,"female","DM"
"1894",12,2009,"control",0,6,0,"female","DM"
"1895",4,2008,"control",1,21,0.0476190476190476,"male","DO"
"1896",4,2002,"control",1,12,0.0833333333333333,"male","DO"
"1897",4,1999,"control",1,10,0.1,"male","DO"
"1898",5,1999,"control",1,9,0.111111111111111,"male","DO"
"1899",6,1997,"control",1,9,0.111111111111111,"male","DO"
"1900",5,2008,"control",3,26,0.115384615384615,"male","DO"
"1901",1,2008,"control",2,17,0.117647058823529,"male","DO"
"1902",2,2008,"control",2,17,0.117647058823529,"male","DO"
"1903",12,2007,"control",2,17,0.117647058823529,"male","DO"
"1904",3,2005,"control",1,8,0.125,"male","DO"
"1905",6,2009,"control",1,8,0.125,"male","DO"
"1906",11,1998,"control",1,8,0.125,"male","DO"
"1907",4,2009,"control",1,7,0.142857142857143,"male","DO"
"1908",6,1999,"control",1,7,0.142857142857143,"male","DO"
"1909",6,2003,"control",1,7,0.142857142857143,"male","DO"
"1910",9,2005,"control",1,7,0.142857142857143,"male","DO"
"1911",1,2005,"control",2,13,0.153846153846154,"male","DO"
"1912",5,2002,"control",2,13,0.153846153846154,"male","DO"
"1913",6,2007,"control",2,13,0.153846153846154,"male","DO"
"1914",10,2007,"control",2,13,0.153846153846154,"male","DO"
"1915",1,1996,"control",1,6,0.166666666666667,"male","DO"
"1916",2,1988,"control",1,6,0.166666666666667,"male","DO"
"1917",2,2007,"control",1,6,0.166666666666667,"male","DO"
"1918",3,1988,"control",1,6,0.166666666666667,"male","DO"
"1919",3,2008,"control",3,18,0.166666666666667,"male","DO"
"1920",4,1988,"control",1,6,0.166666666666667,"male","DO"
"1921",4,1997,"control",1,6,0.166666666666667,"male","DO"
"1922",4,2007,"control",1,6,0.166666666666667,"male","DO"
"1923",5,2006,"control",1,6,0.166666666666667,"male","DO"
"1924",8,1988,"control",1,6,0.166666666666667,"male","DO"
"1925",10,1998,"control",1,6,0.166666666666667,"male","DO"
"1926",10,2008,"control",1,6,0.166666666666667,"male","DO"
"1927",11,2003,"control",1,6,0.166666666666667,"male","DO"
"1928",7,2007,"control",2,11,0.181818181818182,"male","DO"
"1929",8,2014,"control",2,11,0.181818181818182,"male","DO"
"1930",1,2004,"control",1,5,0.2,"male","DO"
"1931",2,1996,"control",1,5,0.2,"male","DO"
"1932",3,2014,"control",2,10,0.2,"male","DO"
"1933",5,1988,"control",1,5,0.2,"male","DO"
"1934",5,1990,"control",1,5,0.2,"male","DO"
"1935",12,1989,"control",1,5,0.2,"male","DO"
"1936",12,2004,"control",1,5,0.2,"male","DO"
"1937",1,2009,"control",2,9,0.222222222222222,"male","DO"
"1938",11,2002,"control",2,9,0.222222222222222,"male","DO"
"1939",1,1990,"control",3,13,0.230769230769231,"male","DO"
"1940",6,2002,"control",3,13,0.230769230769231,"male","DO"
"1941",12,2002,"control",3,13,0.230769230769231,"male","DO"
"1942",1,1999,"control",1,4,0.25,"male","DO"
"1943",5,2005,"control",2,8,0.25,"male","DO"
"1944",5,2014,"control",1,4,0.25,"male","DO"
"1945",7,2000,"control",1,4,0.25,"male","DO"
"1946",7,2005,"control",1,4,0.25,"male","DO"
"1947",8,1992,"control",1,4,0.25,"male","DO"
"1948",8,2003,"control",1,4,0.25,"male","DO"
"1949",8,2004,"control",1,4,0.25,"male","DO"
"1950",9,2001,"control",1,4,0.25,"male","DO"
"1951",10,2003,"control",1,4,0.25,"male","DO"
"1952",11,1990,"control",1,4,0.25,"male","DO"
"1953",11,2007,"control",4,16,0.25,"male","DO"
"1954",12,1996,"control",1,4,0.25,"male","DO"
"1955",6,2008,"control",11,43,0.255813953488372,"male","DO"
"1956",5,2003,"control",5,18,0.277777777777778,"male","DO"
"1957",4,2000,"control",2,7,0.285714285714286,"male","DO"
"1958",4,2014,"control",2,7,0.285714285714286,"male","DO"
"1959",7,2004,"control",2,7,0.285714285714286,"male","DO"
"1960",7,2009,"control",2,7,0.285714285714286,"male","DO"
"1961",12,2008,"control",2,7,0.285714285714286,"male","DO"
"1962",3,2009,"control",3,10,0.3,"male","DO"
"1963",3,2003,"control",7,23,0.304347826086957,"male","DO"
"1964",1,2000,"control",2,6,0.333333333333333,"male","DO"
"1965",2,1991,"control",1,3,0.333333333333333,"male","DO"
"1966",2,1998,"control",1,3,0.333333333333333,"male","DO"
"1967",2,2002,"control",2,6,0.333333333333333,"male","DO"
"1968",2,2003,"control",4,12,0.333333333333333,"male","DO"
"1969",2,2004,"control",2,6,0.333333333333333,"male","DO"
"1970",3,1997,"control",2,6,0.333333333333333,"male","DO"
"1971",4,1990,"control",2,6,0.333333333333333,"male","DO"
"1972",4,2011,"control",1,3,0.333333333333333,"male","DO"
"1973",5,2011,"control",1,3,0.333333333333333,"male","DO"
"1974",5,2013,"control",1,3,0.333333333333333,"male","DO"
"1975",6,1988,"control",2,6,0.333333333333333,"male","DO"
"1976",6,1998,"control",1,3,0.333333333333333,"male","DO"
"1977",7,1998,"control",1,3,0.333333333333333,"male","DO"
"1978",8,2000,"control",1,3,0.333333333333333,"male","DO"
"1979",8,2001,"control",1,3,0.333333333333333,"male","DO"
